seed,idx,flight_id,gates_passed,finished,aborted,abort_reason,stale_imu,duration_s,lap_time_s,gate_clips,env_hits,overrun_frac,score,best_so_far,param_hash,log_dir,param.planner.align.max_dz_m,param.planner.commit.abort_min_dist_m,param.planner.approach.reacquire_max_m,param.control.att_rate.vel_p,param.control.att_rate.vel_i,param.control.att_rate.vz_p,param.control.att_rate.vz_i,param.control.att_rate.tilt_max_rad,param.control.att_rate.hover_thrust
20260720,31,20260719T123123-7fe8bfa1,0,False,True,environment collision (impulse=1.8),False,3.9839999999967404,,0,1,0.7442094662638469,-220.39839999999967,189.781,7fe8bfa104f357a46592702ee0e4f336cfb19f0389233d3a364b3a7db3c23986,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T123123-7fe8bfa1,0.33479848347164637,1.2083857551437664,10.540312801809849,0.33657066666902535,0.18772822031667566,1.1885202911970392,0.42685094725512646,0.5377354918205821,0.4617026665447091
20260720,32,20260719T123130-2b5b0154,0,False,True,environment collision (impulse=1.9),False,12.046999999991385,,0,1,0.7495540492329646,-221.20469999999915,189.781,2b5b0154fed74c5c33752613a57445ff89d2357e4dda0b52517481f2793d0675,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T123130-2b5b0154,0.3937809347202404,1.1952729074817152,10.257415144768252,0.3306584976362858,0.2049793636645761,1.238457035696206,0.4403824888788962,0.47240278270581404,0.4577764033505663
20260720,33,20260719T123145-c43f12ff,0,False,True,environment collision (impulse=2.5),False,12.437999999994645,,1,2,0.7497480685253611,-261.24379999999945,189.781,c43f12ffe9d8feaee1129478eac83c8c4c1bd59cca3acbfab3e5b6009263d35b,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T123145-c43f12ff,0.44777463702674125,1.240337925953124,10.104160800583164,0.3084510537766437,0.21152108613134157,1.221628869005292,0.44081924927438443,0.5048027082003816,0.49494596485892123
20260720,34,20260719T123200-9c7874e0,2,True,False,,False,12.5,11.452999999999975,0,1,0.7481751824817519,168.54700000000003,189.781,9c7874e093efbce70e4483f7a73b93050e11aee8fdad23aab4fb0b8a649d17f4,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T123200-9c7874e0,0.43435196551055466,1.2463338693662656,10.619868885193616,0.30560555896590863,0.18244822172553463,1.164138654192038,0.4443019037625973,0.4980418004822325,0.48939933228923627
20260720,35,20260719T123215-fdcec4e7,0,False,True,environment collision (impulse=7.9),False,18.078000000008615,,0,1,0.7452679589509692,-221.80780000000087,189.781,fdcec4e73a9dd97014ac9b36035a16998e630398ca33468c97dfc0d556d08e0e,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T123215-fdcec4e7,0.4721940868826122,1.1577642622185993,9.941312088028512,0.28576521001399297,0.19612877105079088,1.2201279615470448,0.41268375417852116,0.5226871491802966,0.4967693473395406
20260720,36,20260719T123236-e9d0987c,0,False,True,environment collision (impulse=2.7),False,14.125,,0,1,0.7479184610967556,-221.4125,189.781,e9d0987c70f374a661c5621026482edba96c2f591bfcfdc81b92788910ecd3a5,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T123236-e9d0987c,0.47174515499100084,1.1356972537814944,10.636475922869456,0.3187068662023613,0.2210870111446543,1.2666230544945365,0.3833814857168447,0.5145393625199648,0.49696304859607177
20260720,37,20260719T123252-295e5974,0,False,True,environment collision (impulse=1.4),False,13.125,,1,1,0.7508672343109429,-241.3125,189.781,295e59743643fb47be43add0afd2210e7c340b45ed067a61fc43ca1dc08c8e64,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T123252-295e5974,0.47275523003240544,1.1182918057798807,9.952374218194509,0.30434603117525416,0.2264458052865899,1.1917228593561409,0.4048517103426834,0.5033171629520155,0.5065239475958041
20260720,38,20260719T123308-96d61b4b,0,False,True,environment collision (impulse=2.7),False,9.421999999991385,,0,2,0.7481718464351006,-240.94219999999913,189.781,96d61b4bf83e0d43192438b1d0774eeb070c3458aae3b525390ec4545f32a8e0,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T123308-96d61b4b,0.4570535926159203,1.2050599133136228,10.089300725045723,0.3162609542289167,0.20575256359423388,1.170916062527954,0.42501015973050543,0.4096521817064993,0.4770558888053342
20260720,39,20260719T123320-10c1d04b,0,False,True,max duration,False,45.014999999984866,,0,1,0.7451737451737451,-224.5014999999985,189.781,10c1d04b4709e50e6317e17b8e020de556e19965a13e5111bfbc59817d6f95b5,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T123320-10c1d04b,0.4736982546082949,1.2034537152438833,10.504443454973686,0.35315495236312344,0.1890215550737468,1.3052843062869297,0.42564543844208597,0.5203111067989575,0.4843118085160209
20260720,40,20260719T123408-58235067,1,False,True,environment collision (impulse=1.7),False,11.375,,0,1,0.7565660525284202,-121.1375,189.781,5823506774904d1f2773e1783d1820071ebe8df819ff646490c8a96016313038,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T123408-58235067,0.46666040715092705,1.1603508909019282,10.64275155230693,0.3118447401973994,0.19584849535964563,1.2210947432381598,0.3528158341551918,0.4969266265591541,0.46212816847082483
