row_key,flight_id,tick,ts_s,feature_ts_ns,mono_ns,v_ref_up_mps,setpoint_v_body_z,level_pitch,level_roll,certified_full,row_kind,frame_id,tick_grid_mono_ns,tick_mismatch_ns,e_meas_m,feature_mode,cert_status,det_cert_status,range_z_m,planner_phase,term_owner_state,arbiter_vertical_source,adapter_input_v_body_z,post_limit_command_v_body_z,clip_status,shadow_owner,shadow_up_legacy_mps,term_ready,term_engaged
20260719T201851-50f9dcc8|frame=441|feature_ts_ns=1784492343574167000,20260719T201851-50f9dcc8,555,11.103073,1784492343574167000,169013681772600,0.8083059509117889,-0.8489537356972058,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,441,169013678699600,3073000,,FULL_QUAD,certified,certified,7.0457869858621995,approach,term,setpoint.v_body[2]->world_up,-0.8489537356972058,-0.8489537356972058,logged_setpoint,term,-0.23188858047794464,True,True
20260719T201851-50f9dcc8|setpoint_tick=000556,20260719T201851-50f9dcc8,556,11.120000000000001,11120000000,169013694770000,1.128868830116489,-1.185636960062557,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|setpoint_tick=000557,20260719T201851-50f9dcc8,557,11.14,11140000000,169013714786300,1.3499868700794286,-1.4178745006186173,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|setpoint_tick=000558,20260719T201851-50f9dcc8,558,11.16,11160000000,169013734667700,1.4021564147388197,-1.472667527662712,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|setpoint_tick=000559,20260719T201851-50f9dcc8,559,11.18,11180000000,169013754920400,1.3638563548836207,-1.4324414488433985,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|setpoint_tick=000560,20260719T201851-50f9dcc8,560,11.200000000000001,11200000000,169013774961400,1.2324927614787529,-1.294471892600651,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|setpoint_tick=000561,20260719T201851-50f9dcc8,561,11.22,11220000000,169013794635400,1.1921703488872624,-1.2521217617334275,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|setpoint_tick=000562,20260719T201851-50f9dcc8,562,11.24,11240000000,169013814698900,1.1825777996337505,-1.2420468259811395,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|setpoint_tick=000563,20260719T201851-50f9dcc8,563,11.26,11260000000,169013835441800,1.3745990397564567,-1.4437243578012309,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|setpoint_tick=000564,20260719T201851-50f9dcc8,564,11.28,11280000000,169013854681800,1.3077340180926875,-1.3734968531479512,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=447|feature_ts_ns=1784492343775486200,20260719T201851-50f9dcc8,565,11.3042135,1784492343775486200,169013882913100,1.5516579615111057,-1.6296871518306075,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,447,169013878699600,4213500,,FULL_QUAD,certified,certified,6.022837641280484,approach,term,setpoint.v_body[2]->world_up,-1.6296871518306075,-1.6296871518306075,logged_setpoint,term,-0.23188858047794464,True,True
20260719T201851-50f9dcc8|setpoint_tick=000566,20260719T201851-50f9dcc8,566,11.32,11320000000,169013895092600,1.6193636277065835,-1.7007975750307354,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=448|feature_ts_ns=1784492343810478100,20260719T201851-50f9dcc8,567,11.3421613,1784492343810478100,169013920860900,1.531439811299133,-1.608452278906587,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,448,169013918699600,2161300,,FULL_QUAD,certified,certified,6.333550106223385,approach,term,setpoint.v_body[2]->world_up,-1.608452278906587,-1.608452278906587,logged_setpoint,term,-0.23188858047794464,True,True
20260719T201851-50f9dcc8|setpoint_tick=000568,20260719T201851-50f9dcc8,568,11.36,11360000000,169013934875200,1.4443100899440477,-1.5169410109872834,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=449|feature_ts_ns=1784492343845119900,20260719T201851-50f9dcc8,569,11.3752823,1784492343845119900,169013953981900,1.4443100899440477,-1.5169410109872834,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,449,169013958699600,-4717700,-0.45,FULL_QUAD,certified,certified,6.3615968429447545,approach,term,setpoint.v_body[2]->world_up,-1.5169410109872834,-1.5169410109872834,logged_setpoint,term,-0.23188858047794464,True,True
20260719T201851-50f9dcc8|frame=450|feature_ts_ns=1784492343879566500,20260719T201851-50f9dcc8,570,11.4085347,1784492343879566500,169013987234300,1.2827225326098577,-1.347227599516906,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,450,169013978699600,8534700,,FULL_QUAD,certified,certified,6.369694011021306,approach,term,setpoint.v_body[2]->world_up,-1.347227599516906,-1.347227599516906,logged_setpoint,term,-0.23188858047794464,True,True
20260719T201851-50f9dcc8|setpoint_tick=000571,20260719T201851-50f9dcc8,571,11.42,11420000000,169013994703900,1.1609282194187087,-1.2193085398419572,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=451|feature_ts_ns=1784492343907415600,20260719T201851-50f9dcc8,572,11.4381817,1784492343907415600,169014016881300,1.1463840288471399,-1.2040329565006527,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,451,169014018699600,-1818300,,FULL_QUAD,certified,certified,6.221213099447421,approach,term,setpoint.v_body[2]->world_up,-1.2040329565006527,-1.2040329565006527,logged_setpoint,term,-0.23188858047794464,True,True
20260719T201851-50f9dcc8|setpoint_tick=000573,20260719T201851-50f9dcc8,573,11.46,11460000000,169014034796900,1.0761164855794636,-1.1302318255203996,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|setpoint_tick=000574,20260719T201851-50f9dcc8,574,11.48,11480000000,169014054830400,1.1044716629800564,-1.160012917387206,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=453|feature_ts_ns=1784492343976929900,20260719T201851-50f9dcc8,575,11.5079172,1784492343976929900,169014086616800,1.1293927749335264,-1.1861872528189337,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,453,169014078699600,7917200,,FULL_QUAD,certified,certified,5.995872552356808,approach,term,setpoint.v_body[2]->world_up,-1.1861872528189337,-1.1861872528189337,logged_setpoint,term,-0.23188858047794464,True,True
20260719T201851-50f9dcc8|setpoint_tick=000576,20260719T201851-50f9dcc8,576,11.52,11520000000,169014094737500,1.114999641828477,-1.1710703232650497,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=454|feature_ts_ns=1784492344012116300,20260719T201851-50f9dcc8,577,11.5420286,1784492344012116300,169014120728200,1.084555828774206,-1.1390955632225974,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,454,169014118699600,2028600,-0.45,FULL_QUAD,certified,certified,5.980561535921432,approach,term,setpoint.v_body[2]->world_up,-1.1390955632225974,-1.1390955632225974,logged_setpoint,term,-0.23188858047794464,True,True
20260719T201851-50f9dcc8|setpoint_tick=000578,20260719T201851-50f9dcc8,578,11.56,11560000000,169014134780900,1.0397763137509597,-1.092064192837644,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=455|feature_ts_ns=1784492344046366600,20260719T201851-50f9dcc8,579,11.5781452,1784492344046366600,169014156844800,1.0277129981346778,-1.0793942417556501,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,455,169014158699600,-1854800,-0.45,FULL_QUAD,certified,certified,5.974292534230565,approach,term,setpoint.v_body[2]->world_up,-1.0793942417556501,-1.0793942417556501,logged_setpoint,term,-0.23188858047794464,True,True
20260719T201851-50f9dcc8|setpoint_tick=000580,20260719T201851-50f9dcc8,580,11.6,11600000000,169014174745900,0.985176618081722,-1.0347188082663155,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=456|feature_ts_ns=1784492344074151400,20260719T201851-50f9dcc8,581,11.6166828,1784492344074151400,169014195382400,0.9843996624492656,-1.0339027813820636,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,456,169014198699600,-3317200,-0.45,FULL_QUAD,certified,certified,5.869652575288589,approach,term,setpoint.v_body[2]->world_up,-1.0339027813820636,-1.0339027813820636,logged_setpoint,term,-0.23188858047794464,True,True
20260719T201851-50f9dcc8|setpoint_tick=000582,20260719T201851-50f9dcc8,582,11.64,11640000000,169014214791800,0.9619238933243573,-1.0102967592567347,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|setpoint_tick=000583,20260719T201851-50f9dcc8,583,11.66,11660000000,169014234680900,0.9552474842551766,-1.0032846094464678,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=458|feature_ts_ns=1784492344144049300,20260719T201851-50f9dcc8,584,11.674838,1784492344144049300,169014253537600,0.9552474842551766,-1.0032846094464678,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,458,169014258699600,-5162000,-0.45,FULL_QUAD,certified,certified,5.733355217826645,approach,term,setpoint.v_body[2]->world_up,-1.0032846094464678,-1.0032846094464678,logged_setpoint,term,-0.23188858047794464,True,True
20260719T201851-50f9dcc8|setpoint_tick=000585,20260719T201851-50f9dcc8,585,11.700000000000001,11700000000,169014275058100,-0.5575784036693306,0.5856176961275654,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=459|feature_ts_ns=1784492344178324200,20260719T201851-50f9dcc8,586,11.7102532,1784492344178324200,169014288952800,-0.5575784036693306,0.5856176961275654,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,459,169014298699600,-9746800,-0.45,FULL_QUAD,certified,certified,5.703551041113797,align,term,setpoint.v_body[2]->world_up,0.5856176961275654,0.5856176961275654,logged_setpoint,term,-0.23188858047794464,True,True
20260719T201851-50f9dcc8|frame=460|feature_ts_ns=1784492344212995200,20260719T201851-50f9dcc8,587,11.7440094,1784492344212995200,169014322709000,0.5092128755809943,-0.534819980605065,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,460,169014318699600,4009400,-0.45,FULL_QUAD,certified,certified,5.927098772028183,commit,alt,setpoint.v_body[2]->world_up,-0.534819980605065,-0.534819980605065,logged_setpoint,term,0.41930872462802277,False,False
20260719T201851-50f9dcc8|setpoint_tick=000588,20260719T201851-50f9dcc8,588,11.76,11760000000,169014335606900,0.35380783022123563,-0.3715999849393908,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|setpoint_tick=000589,20260719T201851-50f9dcc8,589,11.78,11780000000,169014355027600,0.32746457945676993,-0.34393199471653757,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=462|feature_ts_ns=1784492344275397000,20260719T201851-50f9dcc8,590,11.8074484,1784492344275397000,169014386148000,0.013309900105535167,-0.013979223341860358,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,462,169014378699600,7448400,-0.45,FULL_QUAD,certified,certified,6.988278046608194,commit,alt,setpoint.v_body[2]->world_up,-0.013979223341860358,-0.013979223341860358,logged_setpoint,term,0.1474795797882528,False,False
20260719T201851-50f9dcc8|setpoint_tick=000591,20260719T201851-50f9dcc8,591,11.82,11820000000,169014394968700,-0.25070409700382296,0.26331141007424935,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=463|feature_ts_ns=1784492344310056800,20260719T201851-50f9dcc8,592,11.8419711,1784492344310056800,169014420670700,-0.20147946344396417,0.21161138670830898,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,463,169014418699600,1971100,-0.45,FULL_QUAD,certified,certified,6.649769644745147,commit,alt,setpoint.v_body[2]->world_up,0.21161138670830898,0.21161138670830898,logged_setpoint,term,-0.16294387750015607,False,False
20260719T201851-50f9dcc8|setpoint_tick=000593,20260719T201851-50f9dcc8,593,11.86,11860000000,169014435276200,-0.29912030586725413,0.3141623549875471,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=464|feature_ts_ns=1784492344345016900,20260719T201851-50f9dcc8,594,11.8769384,1784492344345016900,169014455638000,-0.2695373574445574,0.2830917504125637,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,464,169014458699600,-3061600,-0.45,FULL_QUAD,certified,certified,6.101549173603857,commit,alt,setpoint.v_body[2]->world_up,0.2830917504125637,0.2830917504125637,logged_setpoint,term,-0.286312506952713,False,False
20260719T201851-50f9dcc8|setpoint_tick=000595,20260719T201851-50f9dcc8,595,11.9,11900000000,169014474819700,-0.28317504726502923,0.2974152472349108,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=465|feature_ts_ns=1784492344379649100,20260719T201851-50f9dcc8,596,11.9107788,1784492344379649100,169014489478400,-0.28317504726502923,0.2974152472349108,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,465,169014498699600,-9221200,-0.45,FULL_QUAD,certified,certified,5.567861405757539,commit,alt,setpoint.v_body[2]->world_up,0.2974152472349108,0.2974152472349108,logged_setpoint,term,-0.35920723822126244,False,False
20260719T201851-50f9dcc8|frame=466|feature_ts_ns=1784492344407426500,20260719T201851-50f9dcc8,597,11.939498,1784492344407426500,169014518197600,-0.19481332975977045,0.2046100290077137,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,466,169014518699600,-502000,-0.45,FULL_QUAD,certified,certified,5.29018379505204,commit,alt,setpoint.v_body[2]->world_up,0.2046100290077137,0.2046100290077137,logged_setpoint,term,-0.344003584772598,True,False
20260719T201851-50f9dcc8|setpoint_tick=000598,20260719T201851-50f9dcc8,598,11.96,11960000000,169014534702000,-0.15156183946016516,0.15918352407736897,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=467|feature_ts_ns=1784492344442116100,20260719T201851-50f9dcc8,599,11.9729352,1784492344442116100,169014551634800,-0.15156183946016516,0.15918352407736897,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,467,169014558699600,-7064800,-0.45,FULL_QUAD,certified,certified,5.1149875942073955,commit,alt,setpoint.v_body[2]->world_up,0.15918352407736897,0.15918352407736897,logged_setpoint,term,-0.33481211797578236,True,False
20260719T201851-50f9dcc8|frame=468|feature_ts_ns=1784492344477565700,20260719T201851-50f9dcc8,600,12.0088442,1784492344477565700,169014587543800,-0.07933934888309227,0.08332913613478476,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,468,169014578699600,8844200,-0.45,FULL_QUAD,certified,certified,4.899946423435909,commit,alt,setpoint.v_body[2]->world_up,0.08332913613478476,0.08332913613478476,logged_setpoint,term,-0.30484831091254255,True,False
20260719T201851-50f9dcc8|setpoint_tick=000601,20260719T201851-50f9dcc8,601,12.02,12020000000,169014595002400,-0.030757572315821703,0.03230429751140529,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=469|feature_ts_ns=1784492344512030400,20260719T201851-50f9dcc8,602,12.0434595,1784492344512030400,169014622159100,-0.009613876669331821,0.01009733567315052,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,469,169014618699600,3459500,-0.45,FULL_QUAD,certified,certified,4.7081342591763065,commit,alt,setpoint.v_body[2]->world_up,0.01009733567315052,0.01009733567315052,logged_setpoint,term,-0.25021394718453716,True,False
20260719T201851-50f9dcc8|setpoint_tick=000603,20260719T201851-50f9dcc8,603,12.06,12060000000,169014634793500,0.04681562435245214,-0.04916987081213342,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=470|feature_ts_ns=1784492344546184700,20260719T201851-50f9dcc8,604,12.0789521,1784492344546184700,169014657651700,0.00778248519731238,-0.00817384787754405,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,470,169014658699600,-1047900,-0.45,FULL_QUAD,certified,certified,4.635769580857399,commit,alt,setpoint.v_body[2]->world_up,-0.00817384787754405,-0.00817384787754405,logged_setpoint,term,-0.12941633928271745,True,False
20260719T201851-50f9dcc8|setpoint_tick=000605,20260719T201851-50f9dcc8,605,12.1,12100000000,169014675124100,0.03502076986632487,-0.03678188113235009,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=471|feature_ts_ns=1784492344581696700,20260719T201851-50f9dcc8,606,12.1119874,1784492344581696700,169014690687000,0.03502076986632487,-0.03678188113235009,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,471,169014698699600,-8012600,-0.45,FULL_QUAD,certified,certified,4.594523851907274,commit,alt,setpoint.v_body[2]->world_up,-0.03678188113235009,-0.03678188113235009,logged_setpoint,term,-0.07669491242801478,True,False
20260719T201851-50f9dcc8|frame=472|feature_ts_ns=1784492344608678900,20260719T201851-50f9dcc8,607,12.1390467,1784492344608678900,169014717746300,-0.010733350067825725,0.011273104727668792,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,472,169014718699600,-953300,-0.45,FULL_QUAD,certified,certified,4.440074053876845,commit,alt,setpoint.v_body[2]->world_up,0.011273104727668792,0.011273104727668792,logged_setpoint,term,-0.16389985160852602,True,False
20260719T201851-50f9dcc8|setpoint_tick=000608,20260719T201851-50f9dcc8,608,12.16,12160000000,169014734700900,-0.03462151867328531,0.03636255254590315,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=473|feature_ts_ns=1784492344643483400,20260719T201851-50f9dcc8,609,12.1755348,1784492344643483400,169014754234400,-0.03462151867328531,0.03636255254590315,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,473,169014758699600,-4465200,-0.45,FULL_QUAD,certified,certified,4.296342486218924,commit,alt,setpoint.v_body[2]->world_up,0.03636255254590315,0.03636255254590315,logged_setpoint,term,-0.2198161023726844,True,False
20260719T201851-50f9dcc8|frame=474|feature_ts_ns=1784492344678577200,20260719T201851-50f9dcc8,610,12.2087709,1784492344678577200,169014787470500,0.010940739723201087,-0.011490923515811158,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,474,169014778699600,8770900,-0.45,FULL_QUAD,certified,certified,4.181923647072969,commit,alt,setpoint.v_body[2]->world_up,-0.011490923515811158,-0.011490923515811158,logged_setpoint,term,-0.19611072608124175,True,False
20260719T201851-50f9dcc8|setpoint_tick=000611,20260719T201851-50f9dcc8,611,12.22,12220000000,169014795263600,0.045773064408149836,-0.04807488300658119,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=475|feature_ts_ns=1784492344712824100,20260719T201851-50f9dcc8,612,12.2443374,1784492344712824100,169014823037000,0.049502183888040785,-0.051991531040340544,-0.3106987661062333,0.00025650874109527094,False,feature_exposure,475,169014818699600,4337400,,SIDE_PAIR,none,none,3.8536373197468716,commit,alt,setpoint.v_body[2]->world_up,-0.051991531040340544,-0.051991531040340544,logged_setpoint,term,-0.13799601820104335,True,False
20260719T201851-50f9dcc8|setpoint_tick=000613,20260719T201851-50f9dcc8,613,12.26,12260000000,169014839525400,0.0075983817538950865,-0.007980486309603685,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=476|feature_ts_ns=1784492344747721900,20260719T201851-50f9dcc8,614,12.2797165,1784492344747721900,169014858416100,0.13192652621746445,-0.1385607976082987,-0.3106987661062333,0.00025650874109527094,False,feature_exposure,476,169014858699600,-283500,,SIDE_PAIR,none,none,3.8090460605110974,commit,alt,setpoint.v_body[2]->world_up,-0.1385607976082987,-0.1385607976082987,logged_setpoint,term,0.0902213216663648,True,False
20260719T201851-50f9dcc8|frame=477|feature_ts_ns=1784492344775805400,20260719T201851-50f9dcc8,615,12.3068349,1784492344775805400,169014885534500,0.11442666821158873,-0.12018091334355924,-0.3106987661062333,0.00025650874109527094,False,feature_exposure,477,169014878699600,6834900,,SIDE_PAIR,none,none,3.740830445700463,commit,alt,setpoint.v_body[2]->world_up,-0.12018091334355924,-0.12018091334355924,logged_setpoint,term,0.10290411699292284,True,False
20260719T201851-50f9dcc8|setpoint_tick=000616,20260719T201851-50f9dcc8,616,12.32,12320000000,169014894782200,0.15690469192253206,-0.16479505588916482,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=478|feature_ts_ns=1784492344810079800,20260719T201851-50f9dcc8,617,12.3390138,1784492344810079800,169014917713400,0.0018489580743549542,-0.0019419377806145222,-0.3106987661062333,0.00025650874109527094,False,feature_exposure,478,169014918699600,-986200,,SIDE_PAIR,none,none,3.900535625788016,commit,alt,setpoint.v_body[2]->world_up,-0.0019419377806145222,-0.0019419377806145222,logged_setpoint,term,-0.10038200715442892,True,False
20260719T201851-50f9dcc8|setpoint_tick=000618,20260719T201851-50f9dcc8,618,12.36,12360000000,169014935763800,0.05156128762426274,-0.05415418220860402,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=479|feature_ts_ns=1784492344844920600,20260719T201851-50f9dcc8,619,12.3751624,1784492344844920600,169014953862000,0.05156128762426274,-0.05415418220860402,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,479,169014958699600,-4837600,-0.45,FULL_QUAD,certified,certified,3.813236317798672,commit,alt,setpoint.v_body[2]->world_up,-0.05415418220860402,-0.05415418220860402,logged_setpoint,term,-0.10065915742417633,True,False
20260719T201851-50f9dcc8|setpoint_tick=000620,20260719T201851-50f9dcc8,620,12.4,12400000000,169014974694900,0.09004111462906644,-0.09456906824013761,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=480|feature_ts_ns=1784492344879536200,20260719T201851-50f9dcc8,621,12.4101136,1784492344879536200,169014988813200,0.09004111462906644,-0.09456906824013761,-0.3106987661062333,0.00025650874109527094,False,feature_exposure,480,169014998699600,-9886400,,SIDE_PAIR,none,none,3.2930199129362707,commit,alt,setpoint.v_body[2]->world_up,-0.09456906824013761,-0.09456906824013761,logged_setpoint,term,-0.10180004235125219,False,False
20260719T201851-50f9dcc8|frame=481|feature_ts_ns=1784492344908042400,20260719T201851-50f9dcc8,622,12.437867,1784492344908042400,169015016566600,0.2323756604328961,-0.2440612799980999,-0.3106987661062333,0.00025650874109527094,False,feature_exposure,481,169015018699600,-2133000,,SIDE_PAIR,none,none,3.1837900369843224,commit,alt,setpoint.v_body[2]->world_up,-0.2440612799980999,-0.2440612799980999,logged_setpoint,term,0.0621831810456126,False,False
20260719T201851-50f9dcc8|setpoint_tick=000623,20260719T201851-50f9dcc8,623,12.46,12460000000,169015035620200,0.11944354475439532,-0.12545007668170238,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=482|feature_ts_ns=1784492344942057800,20260719T201851-50f9dcc8,624,12.4709723,1784492344942057800,169015049671900,0.11944354475439532,-0.12545007668170238,-0.3106987661062333,0.00025650874109527094,False,feature_exposure,482,169015058699600,-9027700,,SIDE_PAIR,none,none,3.0543742335598068,commit,alt,setpoint.v_body[2]->world_up,-0.12545007668170238,-0.12545007668170238,logged_setpoint,term,0.08751734366471707,False,False
20260719T201851-50f9dcc8|frame=483|feature_ts_ns=1784492344976788000,20260719T201851-50f9dcc8,625,12.5075142,1784492344976788000,169015086213800,0.1696369181175376,-0.17816755547276786,-0.3106987661062333,0.00025650874109527094,False,feature_exposure,483,169015078699600,7514200,,SIDE_PAIR,none,none,2.9880337993431416,commit,alt,setpoint.v_body[2]->world_up,-0.17816755547276786,-0.17816755547276786,logged_setpoint,term,0.2572274342490788,False,False
20260719T201851-50f9dcc8|setpoint_tick=000626,20260719T201851-50f9dcc8,626,12.52,12520000000,169015094712700,0.2026367605845201,-0.21282688157096386,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=484|feature_ts_ns=1784492345011497100,20260719T201851-50f9dcc8,627,12.5408144,1784492345011497100,169015119514000,0.0377479001514021,-0.03964615231659374,-0.3106987661062333,0.00025650874109527094,False,feature_exposure,484,169015118699600,814400,,SIDE_PAIR,none,none,2.849998210184738,commit,alt,setpoint.v_body[2]->world_up,-0.03964615231659374,-0.03964615231659374,logged_setpoint,term,0.04151662128622832,False,False
20260719T201851-50f9dcc8|setpoint_tick=000628,20260719T201851-50f9dcc8,628,12.56,12560000000,169015135659200,0.06698356014363843,-0.07035200415151482,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=485|feature_ts_ns=1784492345046245000,20260719T201851-50f9dcc8,629,12.5765808,1784492345046245000,169015155280400,0.08918588947601531,-0.09367083584716068,-0.3106987661062333,0.00025650874109527094,False,feature_exposure,485,169015158699600,-3419200,,SIDE_PAIR,none,none,2.784443818659173,commit,alt,setpoint.v_body[2]->world_up,-0.09367083584716068,-0.09367083584716068,logged_setpoint,term,0.057653612693794126,False,False
20260719T201851-50f9dcc8|setpoint_tick=000630,20260719T201851-50f9dcc8,630,12.6,12600000000,169015174797600,0.14273489266352463,-0.14991269110953614,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|setpoint_tick=000631,20260719T201851-50f9dcc8,631,12.620000000000001,12620000000,169015194682200,0.15414565720633158,-0.16189727587579922,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=487|feature_ts_ns=1784492345108652600,20260719T201851-50f9dcc8,632,12.6392099,1784492345108652600,169015217909500,0.16050750495253086,-0.16857904582191968,-0.3106987661062333,0.00025650874109527094,False,feature_exposure,487,169015218699600,-790100,,SIDE_PAIR,none,none,2.6972757523831032,commit,alt,setpoint.v_body[2]->world_up,-0.16857904582191968,-0.16857904582191968,logged_setpoint,term,0.09294048102133184,False,False
20260719T201851-50f9dcc8|setpoint_tick=000633,20260719T201851-50f9dcc8,633,12.66,12660000000,169015240215400,0.32700274415178665,-0.3434469348119307,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
