t_ff,t_rel,phase,e_meas,ready,n_hist,span_s,gap_s,vz_vis,rate_auth,certified_det,feat_cert,feat_age,R,tz,admit_ok,e_cross,would_capture,owner,vz_cmd_if_term
6.3961524,10.5645815,commit,-0.45,False,4,0.23608613014221191,0.13893532752990723,-0.0,0.3147815068562826,True,certified,0.02244289999999971,3.9880531137501434,3.190235630070414,,,False,alt,
6.4163676,10.5847967,commit,0.45,False,4,0.23608613014221191,0.13893532752990723,-0.0,0.3147815068562826,False,certified,0.0426580999999997,3.7023219847492137,3.155598890053485,,,False,alt,
6.4362177,10.6046468,commit,0.45,False,4,0.23608613014221191,0.13893532752990723,-0.0,0.3147815068562826,False,certified,0.0625081999999999,3.666002933726731,3.1873780706066634,,,False,alt,
6.4562098,10.6246389,commit,,False,4,0.23608613014221191,0.13893532752990723,-0.0,0.3147815068562826,False,none,0.005839100000000208,3.3769081615001224,3.0119448050032633,,,False,alt,
6.4761859,10.644615,commit,,False,4,0.23608613014221191,0.13893532752990723,-0.0,0.3147815068562826,False,none,0.02581520000000026,3.3185841942067804,3.004400004452385,,,False,alt,
6.496141,10.6645701,commit,,False,4,0.23608613014221191,0.13893532752990723,-0.0,0.3147815068562826,False,none,0.04577030000000004,3.278864291728807,2.998921714039395,,,False,alt,
6.5162995,10.6847286,commit,,False,4,0.23608613014221191,0.13893532752990723,-0.0,0.3147815068562826,True,none,0.06592880000000001,3.2261785227605184,2.989870608331602,,,False,alt,
6.5364135,10.7048426,commit,,False,4,0.23608613014221191,0.13893532752990723,-0.0,0.3147815068562826,True,none,0.08604280000000042,3.159700216560857,2.9677277614759636,,,False,alt,
6.556424,10.7248531,commit,,False,4,0.23608613014221191,0.13893532752990723,-0.0,0.3147815068562826,True,none,0.10605330000000013,3.1272278845140633,2.9533516998933496,,,False,alt,
6.5763609,10.74479,commit,,False,4,0.23608613014221191,0.13893532752990723,-0.0,0.3147815068562826,True,none,0.12599020000000039,3.0728490552692223,2.9271678763448605,,,False,alt,
6.5962409,10.76467,commit,,False,4,0.23608613014221191,0.13893532752990723,-0.0,0.3147815068562826,True,none,0.14587020000000006,2.994899879265882,2.8752712409382046,,,False,alt,
6.616236,10.7846651,commit,,False,4,0.23608613014221191,0.13893532752990723,-0.0,0.3147815068562826,True,none,0.1658653000000001,2.9508160881170546,2.842218103561601,,,False,alt,
6.6361141,10.8045432,commit,,False,4,0.23608613014221191,0.13893532752990723,-0.0,0.3147815068562826,True,none,0.18574340000000067,2.8930362459136236,2.795575818325408,,,False,alt,
6.6563186,10.8247477,commit,,False,4,0.23608613014221191,0.13893532752990723,-0.0,0.3147815068562826,True,none,0.20594789999999996,2.853308537878789,2.762308751076697,,,False,alt,
6.6786769,10.847106,commit,,False,4,0.23608613014221191,0.13893532752990723,-0.0,0.3147815068562826,True,none,0.22830620000000046,2.7827600072616456,2.6977073823854063,,,False,alt,
6.6960967,10.8645258,commit,,False,4,0.23608613014221191,0.13893532752990723,-0.0,0.3147815068562826,True,none,0.24572600000000033,2.7487982817011076,2.66488004058794,,,False,alt,
6.7163852,10.8848143,commit,,False,4,0.23608613014221191,0.13893532752990723,-0.0,0.3147815068562826,True,none,0.2660145000000007,2.6966984489172194,2.615726606095672,,,False,alt,
6.7363926,10.9048217,commit,,False,4,0.23608613014221191,0.13893532752990723,-0.0,0.3147815068562826,True,none,0.2860219000000006,2.6238166578260915,2.550972833300913,,,False,alt,
6.7564326,10.9248617,commit,,False,4,0.23608613014221191,0.13893532752990723,-0.0,0.3147815068562826,True,none,0.30606190000000044,2.584295819505979,2.5168929039026704,,,False,alt,
6.7826692,10.9510983,commit,,False,4,0.23608613014221191,0.13893532752990723,-0.0,0.3147815068562826,True,none,0.3322985000000003,2.526801543134722,2.466876345704817,,,False,alt,
