flight_id,flight,t_rel_s,feature_ts_ns,feature_mode,cert_status,range_z_m,e_side,e_full_same_ts,residual_side_minus_full,psi_age_s,maintenance_no_same_ts_full,e_reject,span_px,commit
20260720T062804-c38fd469,20260720T062804-c38fd469,6.2358238,1784528891979678976,SIDE_PAIR,certified,1.1511340329694555,-0.33873018028506324,-0.25327965303003064,-0.0854505272550326,0.0,False,ok,389.931784788457,True
20260720T062804-c38fd469,20260720T062804-c38fd469,6.262797,1784528892007328768,SIDE_PAIR,certified,1.0823596317002115,-0.34747513358656323,-0.2795363817141747,-0.06793875187238851,0.0,False,ok,414.8927487028045,True
20260720T062804-c38fd469,20260720T062804-c38fd469,6.2969803,1784528892042057728,SIDE_PAIR,certified,0.9888656627732936,-0.3487311644662219,-0.2832213953199584,-0.0655097691462635,0.0,False,ok,455.85800265821314,True
20260720T062804-c38fd469,20260720T062804-c38fd469,6.3320883,1784528892076779008,SIDE_PAIR,certified,0.9246987880835367,-0.31213254123517276,,,0.03472128,True,ok,508.4376183371331,True
20260720T062921-790186c4,20260720T062921-790186c4,5.120343,1784528967791115520,SIDE_PAIR_ROW_ONLY,probation,4.071058776177244,,,,0.201340672,True,row_only_shadow,140.21824374348574,True
20260720T062921-790186c4,20260720T062921-790186c4,5.2238567,1784528967896037888,SIDE_PAIR_ROW_ONLY,probation,3.880800934940467,,,,0.30626304,True,row_only_shadow,146.55134208426938,True
20260720T062921-790186c4,20260720T062921-790186c4,5.2849601,1784528967957734144,SIDE_PAIR_ROW_ONLY,certified,3.8204014409509712,,,,0.03475072,True,row_only_shadow,152.56052583442158,True
20260720T062921-790186c4,20260720T062921-790186c4,5.3200382,1784528967992435200,SIDE_PAIR_ROW_ONLY,certified,3.777014580371782,,,,0.069451776,True,row_only_shadow,151.98651377419583,True
20260720T062921-790186c4,20260720T062921-790186c4,5.355144,1784528968027027200,SIDE_PAIR_ROW_ONLY,certified,3.7140988228275456,,,,0.104043776,True,row_only_shadow,154.73610227598726,True
20260720T062921-790186c4,20260720T062921-790186c4,5.3906982,1784528968061761536,SIDE_PAIR_ROW_ONLY,certified,3.6562176411250973,,,,0.138778112,True,row_only_shadow,154.47047988018096,True
20260720T062921-790186c4,20260720T062921-790186c4,5.4163896,1784528968089688064,SIDE_PAIR_ROW_ONLY,certified,3.5849903343596847,,,,0.16670464,True,row_only_shadow,158.83422545080077,True
20260720T062921-790186c4,20260720T062921-790186c4,5.452477,1784528968124296192,SIDE_PAIR_ROW_ONLY,probation,3.5466231418409766,,,,0.201312768,True,row_only_shadow,164.69461024355917,True
20260720T062921-790186c4,20260720T062921-790186c4,5.4868166,1784528968159161856,SIDE_PAIR_ROW_ONLY,probation,3.5090394746455837,,,,0.236178432,True,row_only_shadow,163.05519550709636,True
20260720T062921-790186c4,20260720T062921-790186c4,5.5207733,1784528968194679808,SIDE_PAIR_ROW_ONLY,probation,3.453981059083514,,,,0.271696384,True,row_only_shadow,165.91975451333212,True
20260720T062921-790186c4,20260720T062921-790186c4,5.5557699,1784528968228473600,SIDE_PAIR_ROW_ONLY,certified,3.4047051174711336,,,,0.305490176,True,row_only_shadow,165.97977304396204,True
20260720T062921-790186c4,20260720T062921-790186c4,5.5841968,1784528968256236800,SIDE_PAIR_ROW_ONLY,certified,3.3673622160099512,,,,0.333253376,True,row_only_shadow,167.16486480059103,True
20260720T062921-790186c4,20260720T062921-790186c4,5.6193462,1784528968291007232,SIDE_PAIR_ROW_ONLY,certified,3.327130967819206,,,,0.368023808,True,row_only_shadow,170.2721440689901,True
20260720T062921-790186c4,20260720T062921-790186c4,5.6544335,1784528968325883904,SIDE_PAIR_ROW_ONLY,certified,3.292245490711509,,,,0.40290048,True,row_only_shadow,172.70687988453443,True
20260720T062921-790186c4,20260720T062921-790186c4,5.6874208,1784528968360602112,SIDE_PAIR_ROW_ONLY,certified,3.2451029194927785,,,,0.437618688,True,row_only_shadow,176.92238572038843,True
20260720T062921-790186c4,20260720T062921-790186c4,5.7228306,1784528968395090176,SIDE_PAIR_ROW_ONLY,probation,3.138599024556403,,,,0.472106752,True,row_only_shadow,184.00953497961166,True
20260720T062921-790186c4,20260720T062921-790186c4,5.7500845,1784528968422970112,SIDE_PAIR_ROW_ONLY,probation,3.1064583858083905,,,,0.499986688,True,row_only_shadow,185.40736182964264,True
20260720T062921-790186c4,20260720T062921-790186c4,5.7859618,1784528968457596928,SIDE_PAIR_ROW_ONLY,probation,3.0494350466267757,,,,0.534613504,True,row_only_shadow,190.951611161377,True
20260720T062921-790186c4,20260720T062921-790186c4,5.8203772,1784528968492337408,SIDE_PAIR_ROW_ONLY,probation,3.0059936596225474,,,,0.569353984,True,row_only_shadow,192.99932798789416,True
20260720T062921-790186c4,20260720T062921-790186c4,5.856174,1784528968527077120,SIDE_PAIR_ROW_ONLY,none,2.9498807631010213,,,,0.604093696,True,not_certified,195.30467382073812,True
20260720T062921-790186c4,20260720T062921-790186c4,5.916906,1784528968589493504,SIDE_PAIR_ROW_ONLY,none,2.865676531141065,,,,0.66651008,True,not_certified,202.2934039907757,True
20260720T062921-790186c4,20260720T062921-790186c4,5.9527599,1784528968624400896,SIDE_PAIR_ROW_ONLY,probation,2.8198487783662296,,,,0.701417472,True,row_only_shadow,207.4248521228909,True
20260720T063147-790186c4,20260720T063147-790186c4,4.4046676,1784529113289866752,SIDE_PAIR_ROW_ONLY,certified,4.956946424535747,,,,0.104384,True,row_only_shadow,113.04447695859218,False
20260720T063147-790186c4,20260720T063147-790186c4,4.5353198,1784529113421505536,SIDE_PAIR_ROW_ONLY,probation,4.473678116755809,,,,0.236022784,True,row_only_shadow,140.05339729624205,False
20260720T063147-790186c4,20260720T063147-790186c4,5.2022831,1784529114088212480,SIDE_PAIR_ROW_ONLY,none,3.596616517336261,,,,0.902729728,True,not_certified,132.19638068749785,False
20260720T063147-790186c4,20260720T063147-790186c4,6.0687912,1784529114956262144,SIDE_PAIR_ROW_ONLY,none,1.7594612992348277,,,,1.770779392,True,not_certified,254.46970728731526,False
20260720T063147-790186c4,20260720T063147-790186c4,6.1032758,1784529114990927616,SIDE_PAIR_ROW_ONLY,none,1.3957447508730945,,,,1.805444864,True,not_certified,278.48601228699573,False
20260720T063147-790186c4,20260720T063147-790186c4,6.1318568,1784529115018703872,SIDE_PAIR_ROW_ONLY,none,1.417114630539817,,,,1.83322112,True,not_certified,289.9028350091173,False
20260720T063147-790186c4,20260720T063147-790186c4,6.1659599,1784529115053540352,SIDE_PAIR,none,1.5255159822716795,,,,1.8680576,True,not_certified,356.11837970969634,False
20260720T063258-c38fd469,20260720T063258-c38fd469,4.5911456,1784529184492123392,SIDE_PAIR_ROW_ONLY,probation,5.032405223473003,,,,0.298554112,True,row_only_shadow,108.07317345846724,False
20260720T063258-c38fd469,20260720T063258-c38fd469,4.7295978,1784529184631534848,SIDE_PAIR_ROW_ONLY,probation,5.073097162339305,,,,0.437965568,True,row_only_shadow,107.71144630555395,False
20260720T063258-c38fd469,20260720T063258-c38fd469,4.7584927,1784529184658629120,SIDE_PAIR_ROW_ONLY,probation,5.147085193862804,,,,0.46505984,True,row_only_shadow,108.31042996218866,False
20260720T063258-c38fd469,20260720T063258-c38fd469,4.7939596,1784529184693442048,SIDE_PAIR_ROW_ONLY,probation,5.175805108701011,,,,0.499872768,True,row_only_shadow,109.39337170488727,False
20260720T063258-c38fd469,20260720T063258-c38fd469,5.4242657,1784529185325361408,SIDE_PAIR_ROW_ONLY,none,3.57733850821525,,,,1.131792128,True,not_certified,133.50961273043242,True
20260720T063258-c38fd469,20260720T063258-c38fd469,5.4587775,1784529185360030720,SIDE_PAIR_ROW_ONLY,none,4.070194966624611,,,,1.16646144,True,not_certified,103.88397872496594,True
20260720T063258-c38fd469,20260720T063258-c38fd469,6.6599845,1784529186561329664,SIDE_PAIR_ROW_ONLY,none,2.4666357788610824,,,,0.0,True,not_certified,234.80464631256223,False
20260720T063258-c38fd469,20260720T063258-c38fd469,6.69476,1784529186595991296,SIDE_PAIR,none,2.4105124254827905,,,,0.0,True,not_certified,249.69258004298473,False
20260720T063258-c38fd469,20260720T063258-c38fd469,7.7565873,1784529187658435072,SIDE_PAIR,none,9.532720807404107,,,,0.0,True,not_certified,244.79266997331263,False
20260720T063258-c38fd469,20260720T063258-c38fd469,7.7918434,1784529187692923904,SIDE_PAIR,none,9.506352798343721,,,,0.0,True,not_certified,250.03294809644683,False
20260720T063258-c38fd469,20260720T063258-c38fd469,8.0911164,1784529187992075264,SIDE_PAIR_ROW_ONLY,none,1.5428520675217796,,,,0.29915136,True,not_certified,256.26632706093653,False
20260720T063258-c38fd469,20260720T063258-c38fd469,8.2638,1784529188165198848,SIDE_PAIR_ROW_ONLY,none,1.6985985733500018,,,,0.472274944,True,not_certified,250.08260513818507,False
20260720T063258-c38fd469,20260720T063258-c38fd469,9.3942153,1784529189296792832,SIDE_PAIR,probation,-0.6273512062895329,0.3514362431693446,0.3063379979668486,0.045098245202496,0.0,False,ok,249.4273128673617,False
20260720T063258-c38fd469,20260720T063258-c38fd469,9.4299168,1784529189331590400,SIDE_PAIR,none,-0.7448096926744858,,0.45,,0.0,False,not_certified,234.86425837902033,False
20260720T063258-c38fd469,20260720T063258-c38fd469,9.4573159,1784529189359403008,SIDE_PAIR,none,-0.8393379731622509,,0.45,,0.0,False,not_certified,252.55074579980266,False
20260720T063258-c38fd469,20260720T063258-c38fd469,9.5991546,1784529189498243328,SIDE_PAIR_ROW_ONLY,none,1.631294021091935,,,,0.104169728,True,not_certified,237.75312279272066,False
20260720T063419-790186c4,20260720T063419-790186c4,4.2297818,1784529265139225856,SIDE_PAIR,none,5.395254546416492,,,,0.33298048,True,not_certified,109.32892583340282,False
20260720T063419-790186c4,20260720T063419-790186c4,4.2644627,1784529265174042368,SIDE_PAIR_ROW_ONLY,none,5.394628992605671,,,,0.367796992,True,not_certified,108.42618877898408,False
20260720T063419-790186c4,20260720T063419-790186c4,4.2916723,1784529265201865728,SIDE_PAIR,none,5.4426128081581275,,,,0.395620352,True,not_certified,106.06086225735439,False
20260720T063419-790186c4,20260720T063419-790186c4,4.3266518,1784529265236546816,SIDE_PAIR_ROW_ONLY,none,5.072746188710983,,,,0.43030144,True,not_certified,123.79374810425264,False
20260720T071008-5b501b4c,20260720T071008-5b501b4c,3.3663043,1784531413398906880,SIDE_PAIR,probation,5.47006602160131,-0.45,,,0.034614016,True,ok,80.84829462015341,False
20260720T071220-5b501b4c,20260720T071220-5b501b4c,4.2706554,1784531545932455168,SIDE_PAIR,none,5.286109515661423,,,,0.270489088,True,not_certified,112.30859733557713,False
20260720T071220-5b501b4c,20260720T071220-5b501b4c,4.2984508,1784531545960417536,SIDE_PAIR,none,5.27947338298074,,,,0.298451456,True,not_certified,113.39116743233114,False
20260720T071220-5b501b4c,20260720T071220-5b501b4c,4.332999,1784531545995066624,SIDE_PAIR,none,5.258660168875359,,,,0.333100544,True,not_certified,113.53052940357628,False
20260720T071220-5b501b4c,20260720T071220-5b501b4c,4.3712299,1784531546029700352,SIDE_PAIR,none,5.20061829273992,,,,0.367734272,True,not_certified,114.3187291153863,False
20260720T071220-5b501b4c,20260720T071220-5b501b4c,4.5690554,1784531546231206400,SIDE_PAIR_ROW_ONLY,none,4.990108773896477,,,,0.56924032,True,not_certified,115.66198343479391,False
20260720T071220-5b501b4c,20260720T071220-5b501b4c,4.6684874,1784531546328415488,SIDE_PAIR,probation,5.055190832000267,-0.45,,,0.666449408,True,ok,110.84136819298345,False
20260720T071220-5b501b4c,20260720T071220-5b501b4c,4.7014177,1784531546363166976,SIDE_PAIR,probation,4.956789960176029,-0.45,,,0.701200896,True,ok,113.91219124784868,False
20260720T071220-5b501b4c,20260720T071220-5b501b4c,4.7360949,1784531546397877760,SIDE_PAIR,probation,4.890503403842498,-0.45,,,0.73591168,True,ok,117.95792106476745,False
20260720T071220-5b501b4c,20260720T071220-5b501b4c,4.7716899,1784531546432536064,SIDE_PAIR,none,4.8045808852988845,,,,0.770569984,True,not_certified,118.63972203496922,False
20260720T071220-5b501b4c,20260720T071220-5b501b4c,4.7993037,1784531546460427008,SIDE_PAIR,none,4.80846844182431,,,,0.798460928,True,not_certified,118.30112283366589,False
20260720T071220-5b501b4c,20260720T071220-5b501b4c,4.8330637,1784531546495084032,SIDE_PAIR,probation,4.741021991270805,-0.45,,,0.833117952,True,ok,120.99877044652777,False
20260720T071220-5b501b4c,20260720T071220-5b501b4c,4.8671532,1784531546529914112,SIDE_PAIR,none,4.670103102480048,,,,0.867948032,True,not_certified,123.42325524580065,False
20260720T071220-5b501b4c,20260720T071220-5b501b4c,4.9023081,1784531546564475136,SIDE_PAIR,none,4.628519547099412,,,,0.902509056,True,not_certified,122.1720274148305,False
20260720T071545-cd18c5fb,20260720T071545-cd18c5fb,5.698189,1784531751956305408,SIDE_PAIR,certified,3.463562304492973,-0.45,-0.45,0.0,0.0,False,ok,154.39850879463722,True
20260720T071545-cd18c5fb,20260720T071545-cd18c5fb,5.7734259,1784531752025821696,SIDE_PAIR,certified,3.453347926661262,-0.45,-0.45,0.0,0.0,False,ok,163.45204346151093,True
20260720T071545-cd18c5fb,20260720T071545-cd18c5fb,5.9346661,1784531752192439552,SIDE_PAIR,probation,2.931268457064226,-0.45,-0.45,0.0,0.0,False,ok,161.73124594060573,True
20260720T071545-cd18c5fb,20260720T071545-cd18c5fb,6.0680504,1784531752324696576,SIDE_PAIR,certified,2.9110505094641344,-0.45,-0.45,0.0,0.0,False,ok,181.00053790542609,True
20260720T071545-cd18c5fb,20260720T071545-cd18c5fb,6.1010867,1784531752359173120,SIDE_PAIR,probation,3.0540570098401547,-0.45,-0.45,0.0,0.0,False,ok,189.08299122521626,True
20260720T071545-cd18c5fb,20260720T071545-cd18c5fb,6.1336355,1784531752386931456,SIDE_PAIR,certified,3.1005084274319845,-0.45,-0.45,0.0,0.0,False,ok,185.81218196506325,True
20260720T071545-cd18c5fb,20260720T071545-cd18c5fb,6.1647731,1784531752421803776,SIDE_PAIR,probation,3.0941251811747756,-0.45,-0.45,0.0,0.0,False,ok,183.21007030356287,True
20260720T071545-cd18c5fb,20260720T071545-cd18c5fb,6.4347365,1784531752692318976,SIDE_PAIR,none,2.3308558489175284,,,,0.2705152,True,not_certified,223.19584028601108,True
