flight,flight_id,frame_id,mono_ns,t_rel_s,feature_ts_ns,topic,phase,commit,source,feature_mode,cert_status,range_z_m,range_norm_m,x_m,y_down_m,gate_age_s,center_x_px,y_top_px,span_px,span_x_range,e_meas,e_reject,level_pitch_rad,level_roll_rad,image_w,image_h,det_confidence,det_cert_status,cohort,setpoint_speed_xy_mps,sweep,fed,source_valid,active_sample,observer_ready,ready_legacy,shadow_owner,shadow_capture,shadow_phase,active_source,hist_n,hist_span_s,hist_gap_s,admission_score,admission_mu,admission_sigma,admission_h_tail_s,admission_vz_vis_mps,admission_e_cross_m,sigma_induced_abort,oracle_e_z,oracle_disarmed,jump_grace_consumed,applied_e_z,transition_id
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,492,169015385050600,12.5533771,1784492345275341100,feature,commit,True,detector,FULL_QUAD,certified,2.472585531477395,2.5961619865182195,0.010900106769978817,-0.7913652996203964,0.0,323.0,158.5,164.84234892769516,407.5868069333673,-0.45,ok,-0.3106987661062333,0.00025650874109527094,640,360,1.0,certified,sweep29,1.6865466698071956,drop_full_below_2p0m,True,True,True,False,False,alt,False,position,FULL_QUAD,1,0.0,inf,,,,,,,False,,False,False,,4
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,492,169015385050600,12.5533771,1784492345275341100,feature_side,commit,True,tracker_parallel,SIDE_PAIR,certified,2.472585531477395,2.5961619865182195,0.010900106769978817,-0.7913652996203964,0.0,318.67503225362395,155.19331810148387,175.17143871081947,433.1263648844515,-0.45,ok,-0.3106987661062333,0.00025650874109527094,640,360,0.5,certified,sweep29,1.6865466698071956,drop_full_below_2p0m,True,True,False,False,False,alt,False,position,FULL_QUAD,1,0.0,inf,,,,,,,False,,False,False,,4
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,494,169015454624100,12.6229506,1784492345344781000,feature,commit,True,detector,FULL_QUAD,certified,2.2748092535565894,2.401503169773146,0.06847071631838947,-0.7666629607400031,0.0,311.0,142.5,180.2692430782356,410.0781422860125,-0.45,ok,-0.3106987661062333,0.00025650874109527094,640,360,1.0,certified,sweep29,1.6738476104255675,drop_full_below_2p0m,True,True,True,False,False,alt,False,position,FULL_QUAD,2,0.06944012641906738,0.06944012641906738,,,,,,,False,,False,False,,4
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,494,169015454624100,12.6229506,1784492345344781000,feature_side,commit,True,tracker_parallel,SIDE_PAIR,certified,2.2748092535565894,2.401503169773146,0.06847071631838947,-0.7666629607400031,0.0,313.47573109763147,148.12106710646069,190.07245001416504,432.37856813839494,-0.45,ok,-0.3106987661062333,0.00025650874109527094,640,360,0.5,certified,sweep29,1.6738476104255675,drop_full_below_2p0m,True,True,False,False,False,alt,False,position,FULL_QUAD,2,0.06944012641906738,0.06944012641906738,,,,,,,False,,False,False,,4
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,495,169015488517600,12.6568441,1784492345379671500,feature,commit,True,tracker,SIDE_PAIR,probation,1.9017917149630108,1.983062664725861,-0.14705882075123056,-0.5423094212411764,0.0,260.0818622849652,141.23604979656704,299.893456095308,570.3348901736802,-0.45,ok,-0.3106987661062333,0.00025650874109527094,640,360,0.5,probation,sweep29,1.6741351066355485,drop_full_below_2p0m,True,False,False,False,False,alt,False,position,FULL_QUAD,2,0.06944012641906738,0.06944012641906738,,,,,,,False,,False,False,,4
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,496,169015523098800,12.6914253,1784492345414124900,feature,commit,True,tracker,SIDE_PAIR,none,1.6902617365025616,1.775613140036341,-0.33064342723151047,-0.4318474374286143,0.0,209.2161284080887,138.12622706328946,335.2373570256203,566.6388772266542,,not_certified,-0.3106987661062333,0.00025650874109527094,640,360,0.5,none,sweep29,1.668846924453968,drop_full_below_2p0m,True,False,False,False,False,alt,False,position,FULL_QUAD,2,0.06944012641906738,0.06944012641906738,,,,,,,False,,False,False,,4
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,497,169015550882200,12.7192087,1784492345441957900,feature,commit,True,tracker,SIDE_PAIR,probation,1.566708612878431,1.640161059080823,-0.33291691940042173,-0.353155414562205,0.0,251.6817561094809,136.9110352645696,356.9909861470952,559.3008527166188,-0.45,ok,-0.3106987661062333,0.00025650874109527094,640,360,0.5,probation,sweep29,1.6729569377375408,drop_full_below_2p0m,True,False,False,False,False,alt,False,position,FULL_QUAD,2,0.06944012641906738,0.06944012641906738,,,,,,,False,,False,False,,4
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,498,169015587453300,12.7557798,1784492345476560600,feature,commit,True,tracker,SIDE_PAIR_ROW_ONLY,none,1.3513978569391878,1.528794285132039,-0.6483932803244347,-0.3008686632779693,0.009916184,76.00942285516398,117.08503249168771,447.82078001178456,605.1840424007611,,not_certified,-0.3106987661062333,0.00025650874109527094,640,360,0.5,none,sweep29,1.6582129327811974,drop_full_below_2p0m,True,False,False,False,False,alt,False,position,FULL_QUAD,2,0.06944012641906738,0.06944012641906738,,,,,,,False,,False,False,,4
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,499,169015624126000,12.7924525,1784492345511952500,feature,commit,True,tracker,SIDE_PAIR,none,1.2670833408788227,1.4114055361625164,-0.538171304298905,-0.31134714067544766,0.0,164.81484160982936,109.60957611558815,468.93389233927616,594.1783229565602,,not_certified,-0.3106987661062333,0.00025650874109527094,640,360,0.5,none,sweep29,1.6405053182084859,drop_full_below_2p0m,True,False,False,False,False,alt,False,position,FULL_QUAD,2,0.06944012641906738,0.06944012641906738,,,,,,,False,,False,False,,4
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,500,169015655677800,12.8240043,1784492345546063000,feature,commit,True,tracker,SIDE_PAIR_ROW_ONLY,none,1.1493321291774576,1.2827769855752835,-0.46937871963899114,-0.32285611208723347,0.0,178.31139246463522,86.73486468107653,506.12330380733624,581.703774391215,,not_certified,-0.3106987661062333,0.00025650874109527094,640,360,0.5,none,sweep29,1.628423329702633,drop_full_below_2p0m,True,False,False,False,False,alt,False,position,FULL_QUAD,2,0.06944012641906738,0.06944012641906738,,,,,,,False,,False,False,,4
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,501,169015690109900,12.8584364,1784492345580787700,feature,commit,True,tracker,SIDE_PAIR_ROW_ONLY,none,1.0334304569966664,1.1729656825982329,-0.45036294882965033,-0.32410368314207916,0.0,164.0437310526941,63.608251663658365,563.7613503076461,582.6081498854885,,not_certified,-0.3106987661062333,0.00025650874109527094,640,360,0.5,none,sweep29,1.6234254769691028,drop_full_below_2p0m,True,False,False,False,False,alt,False,position,FULL_QUAD,2,0.06944012641906738,0.06944012641906738,,,,,,,False,,False,False,,4
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,505,169015822760800,12.9910873,1784492345712739200,feature,commit,True,tracker,SIDE_PAIR,none,0.9095608310183787,1.064844908806992,-0.0870647253570373,-0.5468212761843041,0.0,291.26385446653603,6.251430065595711,546.4340733996651,497.0150298981571,,not_certified,-0.3106987661062333,0.00025650874109527094,640,360,0.5,none,sweep29,1.4923849159596512,drop_full_below_2p0m,True,False,False,False,False,alt,False,position,FULL_QUAD,2,0.06944012641906738,0.06944012641906738,,,,,,,False,,False,False,,4
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,506,169015857161300,13.0254878,1784492345747574900,feature,commit,True,tracker,SIDE_PAIR_ROW_ONLY,none,0.8000212308177568,0.9286921634260699,-0.0746761231934982,-0.4656808362759038,0.00818948,299.91270888152786,0.4262811921426817,660.508980251653,528.4212073471089,,not_certified,-0.3106987661062333,0.00025650874109527094,640,360,0.5,none,sweep29,1.4650482601717396,drop_full_below_2p0m,True,False,False,False,False,alt,False,position,FULL_QUAD,2,0.06944012641906738,0.06944012641906738,,,,,,,False,,False,False,,4
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,507,169015886730900,13.0550574,1784492345775151200,feature,commit,True,tracker,SIDE_PAIR,none,0.7530605805941749,0.8677291346664762,-0.10370861037648361,-0.4184472932616179,0.0,268.10712807118915,-0.14588706148574004,750.9114451764636,565.4818088793986,,not_certified,-0.3106987661062333,0.00025650874109527094,640,360,0.5,none,sweep29,1.4836450010985531,drop_full_below_2p0m,True,False,False,False,False,alt,False,position,FULL_QUAD,2,0.06944012641906738,0.06944012641906738,,,,,,,False,,False,False,,4
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,508,169015919866600,13.0881931,1784492345810085800,feature,commit,True,tracker,SIDE_PAIR,none,0.693547534135807,0.788069707385016,-0.12394759904911991,-0.3531043390869122,0.0,230.91538507874708,0.20878898368147247,887.6316445462445,615.6147382959591,,not_certified,-0.3106987661062333,0.00025650874109527094,640,360,0.5,none,sweep29,1.6040016035813687,drop_full_below_2p0m,True,False,False,False,False,alt,False,position,FULL_QUAD,2,0.06944012641906738,0.06944012641906738,,,,,,,False,,False,False,,4
20260719T202445-f170ead6,20260719T202445-f170ead6,288,169362576686400,6.0946042,1784492692460895800,feature,commit,True,detector,FULL_QUAD,certified,1.0920621685566896,1.1730714641472573,-0.3773241541181087,0.2027889610479433,1.04921528,371.5,277.5,49.49747468305833,54.05431954046052,,scale_gate,-0.3106992590868058,0.0002502677093744088,640,360,1.0,certified,sweep29,1.7855050204754785,drop_full_below_2p0m,False,False,False,False,False,alt,False,position,FULL_QUAD,0,0.0,inf,,,,,,,False,,False,False,,4
20260719T202445-f170ead6,20260719T202445-f170ead6,289,169362604989400,6.1229072,1784492692495469400,feature,commit,True,detector,FULL_QUAD,certified,1.0532551427201742,1.1375059333338853,-0.39432382920706943,0.17053466047338597,1.06606928,372.0,275.5,50.48762224545735,53.176347773741426,,scale_gate,-0.3106992590868058,0.0002502677093744088,640,360,1.0,certified,sweep29,1.764835835839649,drop_full_below_2p0m,False,False,False,False,False,alt,False,position,FULL_QUAD,0,0.0,inf,,,,,,,False,,False,False,,4
20260719T202445-f170ead6,20260719T202445-f170ead6,290,169362640082900,6.1580007,1784492692530417400,feature,commit,True,detector,FULL_QUAD,certified,0.9715772300678317,1.0725348040327785,-0.42930743574483043,0.14853860605764493,1.10097028,372.5,277.0,49.36598018878993,47.96286229140798,,scale_gate,-0.3106992590868058,0.0002502677093744088,640,360,1.0,certified,sweep29,1.7463150291890053,drop_full_below_2p0m,False,False,False,False,False,alt,False,position,FULL_QUAD,0,0.0,inf,,,,,,,False,,False,False,,4
20260719T202445-f170ead6,20260719T202445-f170ead6,291,169362675114800,6.1930326,1784492692565041400,feature,commit,True,detector,FULL_QUAD,certified,0.8904721943263508,1.0238403468339965,-0.4646304488047899,0.19856201293356981,1.13556828,374.0,280.0,50.15974481593781,44.66585803309795,,scale_gate,-0.3106992590868058,0.0002502677093744088,640,360,1.0,certified,sweep29,1.7509866236967813,drop_full_below_2p0m,False,False,False,False,False,alt,False,position,FULL_QUAD,0,0.0,inf,,,,,,,False,,False,False,,4
20260719T202445-f170ead6,20260719T202445-f170ead6,292,169362702958200,6.220876,1784492692592814000,feature,commit,True,detector,FULL_QUAD,certified,0.8264689878765205,0.9948202651979975,-0.4940289685046894,0.25010347939436284,1.16339028,374.5,282.0,53.150729063673246,43.92742925415319,,scale_gate,-0.3106992590868058,0.0002502677093744088,640,360,1.0,certified,sweep29,1.7744798245827356,drop_full_below_2p0m,False,False,False,False,False,alt,False,position,FULL_QUAD,0,0.0,inf,,,,,,,False,,False,False,,4
20260719T202445-f170ead6,20260719T202445-f170ead6,293,169362737063400,6.2549812,1784492692627335200,feature,commit,True,detector,FULL_QUAD,certified,0.7483783455377823,0.9551386319098543,-0.5308547234823758,0.2653543303833763,1.19791528,377.0,283.0,52.3450093132096,39.173871466979605,,scale_gate,-0.3106992590868058,0.0002502677093744088,640,360,1.0,certified,sweep29,1.7763404441978219,drop_full_below_2p0m,False,False,False,False,False,alt,False,position,FULL_QUAD,0,0.0,inf,,,,,,,False,,False,False,,4
20260719T202445-f170ead6,20260719T202445-f170ead6,294,169362771389500,6.2893073,1784492692662111600,feature,commit,True,detector,FULL_QUAD,certified,0.6461999954455843,0.9040300409927867,-0.5798403088671584,0.25195455367265096,1.24400228,377.0,281.0,52.3450093132096,33.82534477979511,,scale_gate,-0.3106992590868058,0.0002502677093744088,640,360,1.0,certified,sweep29,1.7612905998240462,drop_full_below_2p0m,False,False,False,False,False,alt,False,position,FULL_QUAD,0,0.0,inf,,,,,,,False,,False,False,,4
20260719T202445-f170ead6,20260719T202445-f170ead6,295,169362807657600,6.3255754,1784492692696817100,feature,commit,True,detector,FULL_QUAD,certified,0.5671078683082578,0.8826668373983505,-0.6176504773138678,0.27567607698097635,1.27923428,379.0,280.5,52.46903848937962,29.755604569896008,,scale_gate,-0.3106992590868058,0.0002502677093744088,640,360,1.0,certified,sweep29,1.7490367487669367,drop_full_below_2p0m,False,False,False,False,False,alt,False,position,FULL_QUAD,0,0.0,inf,,,,,,,False,,False,False,,4
20260719T202445-f170ead6,20260719T202445-f170ead6,296,169362842134300,6.3600521,1784492692731539800,feature,commit,True,detector,FULL_QUAD,certified,0.4842163907458092,0.8737271322516471,-0.6579436743554304,0.3099091962841123,1.31604628,380.0,283.0,54.3323108288245,26.30859545041284,-0.45,ok,-0.3106992590868058,0.0002502677093744088,640,360,1.0,certified,sweep29,1.7690902742801944,drop_full_below_2p0m,False,False,False,False,False,alt,False,position,FULL_QUAD,0,0.0,inf,,,,,,,False,,False,False,,4
20260719T202445-f170ead6,20260719T202445-f170ead6,297,169362870482900,6.3884007,1784492692759372200,feature,commit,True,detector,FULL_QUAD,certified,0.427481375483961,0.8655368650365137,-0.6862994229064788,0.3088799774504832,1.34175328,382.0,284.0,54.147945482723536,23.14723821458519,-0.45,ok,-0.3106992590868058,0.0002502677093744088,640,360,1.0,certified,sweep29,1.7663941609168432,drop_full_below_2p0m,False,False,False,False,False,alt,False,position,FULL_QUAD,0,0.0,inf,,,,,,,False,,False,False,,4
20260719T202445-f170ead6,20260719T202445-f170ead6,298,169362904813700,6.4227315,1784492692794162000,feature,commit,True,detector,FULL_QUAD,certified,0.3524306553723604,0.8626426984631405,-0.7243428673954301,0.3086623864660927,1.37629128,262.0,290.0,13.416407864998739,4.728353416604397,-0.45,ok,-0.3106992590868058,0.0002502677093744088,640,360,1.0,certified,sweep29,1.7663941609168432,drop_full_below_2p0m,False,False,False,False,False,alt,False,position,FULL_QUAD,0,0.0,inf,,,,,,,False,,False,False,,4
20260719T202445-f170ead6,20260719T202445-f170ead6,299,169362940343400,6.4582612,1784492692828875700,feature,commit,True,detector,FULL_QUAD,certified,0.3019417760030855,0.8703609330673379,-0.7494781763914051,0.3234838184932337,1.39945128,385.5,282.5,53.23532661682466,16.07396906478837,-0.45,ok,-0.3106992590868058,0.0002502677093744088,640,360,1.0,certified,sweep29,1.7663941609168432,drop_full_below_2p0m,False,False,False,False,False,alt,False,position,FULL_QUAD,0,0.0,inf,,,,,,,False,,False,False,,4
20260719T202445-f170ead6,20260719T202445-f170ead6,300,169362972869400,6.4907872,1784492692863464800,feature,commit,True,detector,FULL_QUAD,certified,0.20169371319819498,0.9040531702147451,-0.7995851069616318,0.3705339894757442,1.44554328,385.5,284.0,55.14526271584895,11.122452802449553,-0.45,ok,-0.3106992590868058,0.0002502677093744088,640,360,1.0,certified,sweep29,1.7663941609168432,drop_full_below_2p0m,False,False,False,False,False,alt,False,position,FULL_QUAD,0,0.0,inf,,,,,,,False,,False,False,,4
20260719T202445-f170ead6,20260719T202445-f170ead6,301,169363007419100,6.5253369,1784492692898142500,feature,commit,True,detector,FULL_QUAD,certified,0.15188389288166404,0.9188398762251747,-0.8250277092094032,0.3748696843721695,1.46868928,386.0,284.5,58.077534382926416,8.821042011047556,-0.45,ok,-0.3106992590868058,0.0002502677093744088,640,360,1.0,certified,sweep29,1.7663941609168432,drop_full_below_2p0m,False,False,False,False,False,alt,False,position,FULL_QUAD,0,0.0,inf,,,,,,,False,,False,False,,4
20260719T202445-f170ead6,20260719T202445-f170ead6,302,169363035454500,6.5533723,1784492692926066700,feature,commit,True,detector,FULL_QUAD,certified,0.09203894838474645,0.9428447273266055,-0.8556761957178911,0.3851016228342443,1.49662528,387.5,285.0,59.135437767890075,5.44276350442822,-0.45,ok,-0.3106992590868058,0.0002502677093744088,640,360,1.0,certified,sweep29,1.7663941609168432,drop_full_below_2p0m,False,False,False,False,False,alt,False,position,FULL_QUAD,0,0.0,inf,,,,,,,False,,False,False,,4
20260719T202445-f170ead6,20260719T202445-f170ead6,303,169363070974700,6.5888925,1784492692960665500,feature,commit,True,detector,FULL_QUAD,certified,,,,,1.53122428,390.5,285.0,57.0,,-0.45,ok,-0.3106992590868058,0.0002502677093744088,640,360,1.0,certified,sweep29,1.7663941609168432,drop_full_below_2p0m,True,True,True,False,False,alt,False,position,FULL_QUAD,1,0.0,inf,,,,,,,False,,False,False,,4
20260719T202445-f170ead6,20260719T202445-f170ead6,304,169363105664400,6.6235822,1784492692995458000,feature,commit,True,detector,FULL_QUAD,certified,,,,,1.57766728,392.5,287.0,57.0350769263968,,-0.45,ok,-0.3106992590868058,0.0002502677093744088,640,360,1.0,certified,sweep29,1.7663941609168432,drop_full_below_2p0m,True,True,True,False,False,alt,False,position,FULL_QUAD,2,0.034792423248291016,0.034792423248291016,,,,,,,False,,False,False,,4
20260719T202445-f170ead6,20260719T202445-f170ead6,305,169363140282900,6.6582007,1784492693030151300,feature,commit,True,detector,FULL_QUAD,certified,9.453225748466593,9.736378593763753,2.0146174682088835,-1.172564508424536,0.00956244,392.5,289.5,59.07622195096772,558.4608624690154,-0.45,ok,-0.3106992590868058,0.0002502677093744088,640,360,1.0,certified,sweep29,1.7663941609168432,drop_full_below_2p0m,True,True,True,False,False,alt,False,position,FULL_QUAD,3,0.06948566436767578,0.034792423248291016,,,,,,,False,,False,False,,4
20260719T202445-f170ead6,20260719T202445-f170ead6,542,169371040724000,14.5586418,1784492700931718900,feature,commit,True,tracker,SIDE_PAIR_ROW_ONLY,none,1.9171081704791741,2.8175428773548554,-0.6823339698417642,-1.94875972916495,0.0,236.88393161793866,6.4791778098903805,194.89826872043028,373.64106337618256,,not_certified,-0.3106992590868058,0.0002502677093744088,640,360,0.5,none,sweep29,1.3802251113035735,drop_full_below_2p0m,True,False,False,False,False,alt,False,position,FULL_QUAD,3,0.06948566436767578,0.034792423248291016,,,,,,,False,,False,False,,4
20260719T202445-f170ead6,20260719T202445-f170ead6,543,169371069816400,14.5877342,1784492700959354900,feature,commit,True,tracker,SIDE_PAIR_ROW_ONLY,none,1.856070531756238,2.9826529930990544,-0.606911998057568,-2.2545240927971104,0.0,249.25235600014523,-0.3900039207314876,186.51176902426397,346.17899831166227,,not_certified,-0.3106992590868058,0.0002502677093744088,640,360,0.5,none,sweep29,1.2360304466654606,drop_full_below_2p0m,True,False,False,False,False,alt,False,position,FULL_QUAD,3,0.06948566436767578,0.034792423248291016,,,,,,,False,,False,False,,4
20260719T202720-50f9dcc8,20260719T202720-50f9dcc8,244,169516641432100,4.695252,1784492846532960800,feature,commit,True,detector,FULL_QUAD,certified,4.817430232620751,5.287891986748721,1.3233378960111017,-1.732900582934239,0.0,413.0,197.0,104.0768946500615,501.3831788044912,-0.45,ok,-0.31066093550587437,0.0002615979590182107,640,360,1.0,certified,sweep29,1.6352411359638894,drop_full_below_2p0m,True,True,True,False,False,alt,False,position,FULL_QUAD,1,0.0,inf,,,,,,,False,,False,False,,4
20260719T202720-50f9dcc8,20260719T202720-50f9dcc8,245,169516676715000,4.7305349,1784492846567673500,feature,commit,True,detector,FULL_QUAD,certified,4.81164808617573,5.302169893284017,1.4363287626809726,-1.7023536523132403,0.0,418.0,186.0,104.17293314484334,501.2434943976977,-0.45,ok,-0.31066093550587437,0.0002615979590182107,640,360,1.0,certified,sweep29,1.8271804028643317,drop_full_below_2p0m,True,True,True,False,False,alt,False,position,FULL_QUAD,2,0.034713029861450195,0.034713029861450195,,,,,,,False,,False,False,,4
20260719T202720-50f9dcc8,20260719T202720-50f9dcc8,246,169516712100400,4.7659203,1784492846602384400,feature,commit,True,detector,FULL_QUAD,certified,4.947465528318362,5.309079671563804,1.3901905729585353,-1.3327722896169323,0.0,411.0,210.0,104.17293314484334,515.3919957179257,-0.45,ok,-0.31066093550587437,0.0002615979590182107,640,360,1.0,certified,sweep29,1.9271563576842006,drop_full_below_2p0m,True,True,True,False,False,alt,False,position,FULL_QUAD,3,0.06942367553710938,0.034713029861450195,,,,,,,False,,False,False,,4
20260719T202720-50f9dcc8,20260719T202720-50f9dcc8,247,169516739610800,4.7934307,1784492846630187500,feature,commit,True,detector,FULL_QUAD,certified,4.964275038985756,5.264674068071112,1.305415831400623,-1.169895673747032,0.0,398.0,220.0,104.34557968596465,518.0001566635334,-0.45,ok,-0.31066093550587437,0.0002615979590182107,640,360,1.0,certified,sweep29,1.9542386603082926,drop_full_below_2p0m,True,True,True,False,False,alt,False,position,FULL_QUAD,4,0.09722685813903809,0.034713029861450195,,,,,,,False,,False,False,,4
20260719T202720-50f9dcc8,20260719T202720-50f9dcc8,248,169516774638500,4.8284584,1784492846664819600,feature,commit,True,detector,FULL_QUAD,certified,5.044121305906353,5.27453093842449,1.2626003774165728,-0.8850746627523806,0.0,388.5,241.0,105.3612832116238,531.455093465385,-0.45,ok,-0.31066093550587437,0.0002615979590182107,640,360,1.0,certified,sweep29,1.9700661277081915,drop_full_below_2p0m,True,True,True,False,False,alt,False,position,FULL_QUAD,5,0.13185906410217285,0.034713029861450195,,,,,,,False,,False,False,,4
20260719T202720-50f9dcc8,20260719T202720-50f9dcc8,249,169516809272900,4.8630928,1784492846699603800,feature,commit,True,detector,FULL_QUAD,certified,5.081534452721366,5.25841232918264,1.2121671530127798,-0.5996320727434926,0.0,384.0,262.5,105.94810050208545,538.3789229017331,-0.45,ok,-0.31066093550587437,0.0002615979590182107,640,360,1.0,certified,sweep29,1.995700896022934,drop_full_below_2p0m,True,True,True,True,True,alt,False,position,FULL_QUAD,6,0.1666431427001953,0.03478407859802246,0.6514213562373095,0.51,0.07071067811865477,0.5,-0.0,-0.45,False,,False,False,,4
20260719T202720-50f9dcc8,20260719T202720-50f9dcc8,279,169517809623000,5.8634429,1784492847699427400,feature,commit,True,detector,FULL_QUAD,certified,2.8728024398809437,3.380088049380183,1.7793230571728433,-0.07752948593865279,1.008005736,341.0,279.0,50.039984012787215,143.75498816353854,,scale_gate,-0.31066093550587437,0.0002615979590182107,640,360,1.0,certified,sweep29,1.7966307347374322,drop_full_below_2p0m,True,False,False,True,True,alt,False,position,FULL_QUAD,6,0.1666431427001953,0.03478407859802246,0.6514213562373095,0.51,0.07071067811865477,0.5,-0.0,-0.45,False,,False,False,,4
20260719T202720-50f9dcc8,20260719T202720-50f9dcc8,280,169517843670900,5.8974908,1784492847734237100,feature,commit,True,detector,FULL_QUAD,certified,2.8220954040344743,3.3442577588710964,1.7917123043491077,-0.09800258537934722,1.031617736,340.5,280.0,51.15662224971465,144.36886853684746,,scale_gate,-0.31066093550587437,0.0002615979590182107,640,360,1.0,certified,sweep29,1.7936138074917007,drop_full_below_2p0m,True,False,False,True,True,alt,False,position,FULL_QUAD,6,0.1666431427001953,0.03478407859802246,0.6514213562373095,0.51,0.07071067811865477,0.5,-0.0,-0.45,False,,False,False,,4
20260719T202720-50f9dcc8,20260719T202720-50f9dcc8,281,169517877559300,5.9313792,1784492847768843300,feature,commit,True,detector,FULL_QUAD,certified,2.747989102530404,3.2916989423004743,1.8101998518233942,-0.08375151088051398,1.066239736,341.0,280.5,52.23983154643591,143.5544878076299,,scale_gate,-0.31066093550587437,0.0002615979590182107,640,360,1.0,certified,sweep29,1.7935337305764745,drop_full_below_2p0m,True,False,False,True,True,alt,False,position,FULL_QUAD,6,0.1666431427001953,0.03478407859802246,0.6514213562373095,0.51,0.07071067811865477,0.5,-0.0,-0.45,False,,False,False,,4
20260719T202720-50f9dcc8,20260719T202720-50f9dcc8,282,169517923143600,5.9769635,1784492847796626300,feature,commit,True,detector,FULL_QUAD,certified,2.6446008993092605,3.2208274171200664,1.8363545137337662,-0.08727791321171267,1.114770736,342.5,281.5,53.08483775994799,140.38820967964463,,scale_gate,-0.31066093550587437,0.0002615979590182107,640,360,1.0,certified,sweep29,1.793672752601955,drop_full_below_2p0m,True,False,False,True,True,alt,False,position,FULL_QUAD,6,0.1666431427001953,0.03478407859802246,0.6514213562373095,0.51,0.07071067811865477,0.5,-0.0,-0.45,False,,False,False,,4
20260719T202720-50f9dcc8,20260719T202720-50f9dcc8,283,169517940735100,5.994555,1784492847831548800,feature,commit,True,detector,FULL_QUAD,certified,2.614553102532212,3.2011110536018026,1.8440307518119547,-0.10380095328397902,1.128919736,342.5,282.0,53.150729063673246,138.9654035752759,,scale_gate,-0.31066093550587437,0.0002615979590182107,640,360,1.0,certified,sweep29,1.792644158195655,drop_full_below_2p0m,True,False,False,True,True,alt,False,position,FULL_QUAD,6,0.1666431427001953,0.03478407859802246,0.6514213562373095,0.51,0.07071067811865477,0.5,-0.0,-0.45,False,,False,False,,4
20260719T202720-50f9dcc8,20260719T202720-50f9dcc8,284,169517974673600,6.0284935,1784492847866142400,feature,commit,True,detector,FULL_QUAD,certified,2.5412262400315226,3.154256578090241,1.863160995873839,-0.14189736028274505,1.163512736,343.5,281.5,53.08483775994799,134.90058266339602,,scale_gate,-0.31066093550587437,0.0002615979590182107,640,360,1.0,certified,sweep29,1.79097174447203,drop_full_below_2p0m,True,False,False,True,True,alt,False,position,FULL_QUAD,6,0.1666431427001953,0.03478407859802246,0.6514213562373095,0.51,0.07071067811865477,0.5,-0.0,-0.45,False,,False,False,,4
20260719T202720-50f9dcc8,20260719T202720-50f9dcc8,286,169518044589400,6.0984093,1784492847935584600,feature,commit,True,detector,FULL_QUAD,certified,10.0062431631122,10.127745302186202,0.7353276871281459,-1.3804404583928316,0.0,346.0,284.5,54.230987451824994,542.6484474186474,-0.45,ok,-0.31066093550587437,0.0002615979590182107,640,360,1.0,certified,sweep29,1.8080649372779372,drop_full_below_2p0m,True,True,True,False,False,alt,False,position,FULL_QUAD,1,0.0,inf,,,,,,,False,,False,False,,4
20260719T202720-50f9dcc8,20260719T202720-50f9dcc8,287,169518072528300,6.1263482,1784492847963185900,feature,commit,True,detector,FULL_QUAD,certified,9.840359127853485,9.963296706434084,0.8272357137741356,-1.3229869875276317,0.007787664,350.0,286.5,56.00892785976178,551.1479645060942,-0.45,ok,-0.31066093550587437,0.0002615979590182107,640,360,1.0,certified,sweep29,1.8055547097680396,drop_full_below_2p0m,True,True,True,False,False,alt,False,position,FULL_QUAD,2,0.02760148048400879,0.02760148048400879,,,,,,,False,,False,False,,4
20260719T202720-50f9dcc8,20260719T202720-50f9dcc8,288,169518107018500,6.1608384,1784492847998103900,feature,commit,True,detector,FULL_QUAD,certified,9.794969344063851,9.90482303027785,0.91003096625744,-1.1558280367011404,0.007094312,354.0,293.5,56.00892785976178,548.6057313802504,-0.45,ok,-0.31066093550587437,0.0002615979590182107,640,360,1.0,certified,sweep29,1.7983133781526135,drop_full_below_2p0m,True,True,True,False,False,alt,False,position,FULL_QUAD,3,0.06251931190490723,0.03491783142089844,,,,,,,False,,False,False,,4
20260719T202720-50f9dcc8,20260719T202720-50f9dcc8,289,169518141678900,6.1954988,1784492848032656300,feature,commit,True,detector,FULL_QUAD,certified,9.786830874286874,9.902186027311695,1.0384334813333036,-1.0921929602584737,0.006361376,362.5,296.5,57.07889277132134,558.6214700444776,-0.45,ok,-0.31066093550587437,0.0002615979590182107,640,360,1.0,certified,sweep29,1.8046808242721428,drop_full_below_2p0m,True,True,True,False,False,alt,False,position,FULL_QUAD,4,0.09707188606262207,0.03491783142089844,,,,,,,False,,False,False,,4
