artifact,term_status_csv,row,ts_ns,cmd_col,cmd_mps,needed_e_col,needed_e_m,registered_wrong_sign,body_z_adapter_v_bz_applied,opposition_to_velocity_rate
terminal-ab-46e9a64-46e9a64-20260720T063932Z,tuning\terminal-ab-46e9a64-46e9a64-20260720T063932Z\term_status_live\08_20260720T064357-b59d0674.csv,99,134602000000,vz_up,0.11820488510647865,e_z,0.1735205367368085,False,-0.12416000278602894,False
terminal-ab-46e9a64-46e9a64-20260720T063932Z,tuning\terminal-ab-46e9a64-46e9a64-20260720T063932Z\term_status_live\08_20260720T064357-b59d0674.csv,100,134617000000,vz_up,0.12105649559061171,e_z,0.1619525009543546,False,-0.12715527633445883,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,270,17196000000,vz_up,-0.062419180702138824,e_z,-0.08467965238330624,False,0.06556422713526286,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,271,17227000000,vz_up,-0.0480314802729246,e_z,-0.06459496375566728,False,0.05045158950875206,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,272,17243000000,vz_up,-0.021631639628756888,e_z,-0.028557380366374674,False,0.022721569203156367,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,273,17258000000,vz_up,-0.05563037399575082,e_z,-0.0721696809899536,False,0.058433360310864324,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,274,17290000000,vz_up,-0.02561537143442618,e_z,-0.03259010650436626,False,0.026906024910757838,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,275,17305000000,vz_up,0.00822601638989718,e_z,0.010457177491442317,False,-0.008640491607528153,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,276,17321000000,vz_up,0.027075393371528443,e_z,0.034071258992546115,False,-0.02843961136334899,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,277,17336000000,vz_up,0.027075393371528443,e_z,0.034071258992546115,False,-0.02843961136334899,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,278,17368000000,vz_up,0.02765256226112662,e_z,0.034071258992546115,False,-0.029045861425386822,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,279,17383000000,vz_up,0.027937991572902405,e_z,0.034071258992546115,False,-0.029345672349173717,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,280,17399000000,vz_up,0.028210393492781,e_z,0.034071258992546115,False,-0.02963179948423222,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,281,17415000000,vz_up,0.028506428408208488,e_z,0.034071258992546115,False,-0.029942750384528018,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,282,17445500000,vz_up,0.02925712628056485,e_z,0.034071258992546115,False,-0.03073127284284097,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,283,17460500000,vz_up,0.030814177216057444,e_z,0.034071258992546115,False,-0.03236677718697781,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,284,17476500000,vz_up,0.030814177216057444,e_z,0.034071258992546115,False,-0.03236677718697781,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,285,17507500000,vz_up,0.03152219418280185,e_z,0.034071258992546115,False,-0.033110468223948746,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,286,17523500000,vz_up,0.0322140315507881,e_z,0.034071258992546115,False,-0.03383716443855892,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,287,17539500000,vz_up,0.032586024304544846,e_z,0.034071258992546115,False,-0.03422790038103091,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,288,17554500000,vz_up,0.032586024304544846,e_z,0.034071258992546115,False,-0.03422790038103091,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,289,17585500000,vz_up,0.03249318401736131,e_z,0.034071258992546115,False,-0.03413038225266502,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,290,17601500000,vz_up,0.033218434319401434,e_z,0.034071258992546115,False,-0.03489217494199533,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,291,17617500000,vz_up,0.033218434319401434,e_z,0.034071258992546115,False,-0.03489217494199533,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,292,17648500000,vz_up,0.0377017570247272,e_z,0.034071258992546115,False,-0.03960139388505313,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,293,17664500000,vz_up,0.038730491407475705,e_z,0.034071258992546115,False,-0.040681961972837494,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,294,17679500000,vz_up,0.04012315922251335,e_z,0.034071258992546115,False,-0.04214480060548186,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,295,17695500000,vz_up,0.037448281941012455,e_z,0.03179984172637637,False,-0.039335147231783066,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,296,17726500000,vz_up,0.03577459215283216,e_z,0.02967985227795128,False,-0.037577127081697005,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,297,17742500000,vz_up,0.032142475548031034,e_z,0.027701195459421193,False,-0.03376200302239033,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,298,17757500000,vz_up,0.03029048417041284,e_z,0.02585444909545978,False,-0.03181669739727906,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,299,17789500000,vz_up,0.02826196390326425,e_z,0.024130819155762463,False,-0.02968596831612569,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,300,17804500000,vz_up,0.02694318890649916,e_z,0.022522097878711633,False,-0.028300745657712154,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,301,17820500000,vz_up,0.02514697631273255,e_z,0.021020624686797523,False,-0.026414029280531343,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,302,17835500000,vz_up,0.0,e_z,0.0,False,-0.0,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,303,17867500000,vz_up,0.0,e_z,0.0,False,-0.0,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,304,17882500000,vz_up,0.0,e_z,0.0,False,-0.0,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,305,17898500000,vz_up,0.0,e_z,0.0,False,-0.0,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,306,17914500000,vz_up,0.0,e_z,0.0,False,-0.0,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,307,17945500000,vz_up,0.0,e_z,0.0,False,-0.0,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,308,17960500000,vz_up,0.0,e_z,0.0,False,-0.0,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,309,17976500000,vz_up,0.0,e_z,0.0,False,-0.0,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,310,18007500000,vz_up,0.0,e_z,0.0,False,-0.0,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,311,18023500000,vz_up,0.0,e_z,0.0,False,-0.0,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,312,18040000000,vz_up,0.0,e_z,0.0,False,-0.0,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,313,18055000000,vz_up,0.0,e_z,0.0,False,-0.0,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,314,18086000000,vz_up,0.0,e_z,0.0,False,-0.0,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,315,18102000000,vz_up,0.0,e_z,0.0,False,-0.0,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,316,18118000000,vz_up,0.0,e_z,0.0,False,-0.0,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,317,18148500000,vz_up,0.0,e_z,0.0,False,-0.0,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,318,18164500000,vz_up,0.0,e_z,0.0,False,-0.0,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,319,18179500000,vz_up,0.0,e_z,0.0,False,-0.0,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,320,18195500000,vz_up,0.0,e_z,0.0,False,-0.0,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,321,18226500000,vz_up,0.0,e_z,0.0,False,-0.0,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,322,18242500000,vz_up,0.0,e_z,0.0,False,-0.0,False
terminal-ab-4fc71bb-4fc71bb-20260720T072104Z,tuning\terminal-ab-4fc71bb-4fc71bb-20260720T072104Z\term_status_live\01_20260720T072712-ccda84d6.csv,323,18258000000,vz_up,0.0,e_z,0.0,False,-0.0,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,25,10241500000,vz_up,0.04776178052836131,e_z,0.07333146831015142,False,-0.05017129031093393,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,26,10272500000,vz_up,0.052554266375337916,e_z,0.07961791117577866,False,-0.05520554983978309,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,27,10288500000,vz_up,0.06628227015951542,e_z,0.12376745483847873,False,-0.06962611070720266,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,28,10304500000,vz_up,0.06656845425556829,e_z,0.16293321423748014,False,-0.06992673235921404,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,29,10335500000,vz_up,0.06790450440967206,e_z,0.16293321423748014,False,-0.07133018422826035,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,30,10351500000,vz_up,0.06819986179251607,e_z,0.16293321423748014,False,-0.07164044194554425,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,31,10366500000,vz_up,0.06879785337274696,e_z,0.16293321423748014,False,-0.07226860129897211,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,32,10382500000,vz_up,0.06976899990058891,e_z,0.16293321423748014,False,-0.07328874070424159,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,33,10413500000,vz_up,0.07045746348421814,e_z,0.16293321423748014,False,-0.07401193623716894,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,34,10429500000,vz_up,0.07122562513393707,e_z,0.16293321423748014,False,-0.07481885048340164,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,35,10444500000,vz_up,0.07251566967728582,e_z,0.16293321423748014,False,-0.07617397582802637,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,36,10460500000,vz_up,0.07251566967728582,e_z,0.16293321423748014,False,-0.07617397582802637,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,37,10491500000,vz_up,0.0733631202194399,e_z,0.16293321423748014,False,-0.0770641789717162,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,38,10507500000,vz_up,0.0738319028114634,e_z,0.16293321423748014,False,-0.07755661093838372,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,39,10522500000,vz_up,0.07468546373625873,e_z,0.16293321423748014,False,-0.07845323272430198,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,40,10554500000,vz_up,0.07547859091686508,e_z,0.16293321423748014,False,-0.07928637197479674,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,41,10569500000,vz_up,0.07594668287465889,e_z,0.16293321423748014,False,-0.07977807846577945,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,42,10585500000,vz_up,0.07638025497981604,e_z,0.16293321423748014,False,-0.0802335236296306,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,43,10601500000,vz_up,0.07685484114333972,e_z,0.16293321423748014,False,-0.08073205194922621,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,44,10632500000,vz_up,0.0771952908564947,e_z,0.16293321423748014,False,-0.08108967683686687,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,45,10647500000,vz_up,0.07888533059469405,e_z,0.16293321423748014,False,-0.08286497653055949,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,46,10663500000,vz_up,0.07931099030677599,e_z,0.15207099995498147,False,-0.08331211013304005,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,47,10694500000,vz_up,0.07966388971831735,e_z,0.14193293329131604,False,-0.08368281278757123,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,48,10710500000,vz_up,0.08005643896257301,e_z,0.13247073773856163,False,-0.08409516554906833,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,49,10726500000,vz_up,0.08049442196218866,e_z,0.12363935522265752,False,-0.0845552441303499,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,50,10741500000,vz_up,0.0814046066986115,e_z,0.11539673154114702,False,-0.0855113463137795,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,51,10772500000,vz_up,0.08189122398110783,e_z,0.10770361610507055,False,-0.0860225127041519,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,52,10788500000,vz_up,0.08338119494782578,e_z,0.10052337503139919,False,-0.0875876504586307,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,53,10804500000,vz_up,0.07874991774339976,e_z,0.09382181669597257,False,-0.0827227323051776,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,54,10835500000,vz_up,0.0744734451274335,e_z,0.08756702891624107,False,-0.07823051809647577,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,55,10851500000,vz_up,0.0731841931945875,e_z,0.08172922698849167,False,-0.07687622534835806,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,56,10866500000,vz_up,0.06830524698161498,e_z,0.07628061185592555,False,-0.07175114365846752,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,57,10882500000,vz_up,0.06423130426569856,e_z,0.07119523773219719,False,-0.0674716766777718,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,58,10913500000,vz_up,0.06146122613240696,e_z,0.06644888855005071,False,-0.06456185228111187,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,59,10929500000,vz_up,0.05787219368783819,e_z,0.062018962646714,False,-0.060791758563502336,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,60,10944500000,vz_up,0.05546390039306615,e_z,0.05788436513693307,False,-0.05826197050473984,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,61,10960500000,vz_up,0.05270674503730277,e_z,0.054025407461137535,False,-0.05536572082024139,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,62,10991500000,vz_up,0.049647372975955784,e_z,0.05042371363039504,False,-0.052152008053233986,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,63,11007500000,vz_up,0.04750564098954767,e_z,0.04706213272170204,False,-0.049902228918754524,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,64,11022500000,vz_up,0.0447448557532101,e_z,0.0439246572069219,False,-0.04700216623168232,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,65,11054500000,vz_up,0.04308302658146895,e_z,0.04099634672646044,False,-0.045256500284972176,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,66,11069500000,vz_up,0.04104847197785741,e_z,0.038263256944696414,False,-0.043119305470582285,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,67,11085500000,vz_up,0.03905116740917228,e_z,0.03571237314838332,False,-0.041021239899191944,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,68,11101500000,vz_up,0.036857048493705365,e_z,0.033331548271824434,False,-0.03871643099410444,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,69,11132500000,vz_up,0.034763418055265116,e_z,0.031109445053702806,False,-0.036517180058130226,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,70,11148000000,vz_up,0.03327556413074252,e_z,0.02903548205012262,False,-0.034954266147432134,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,71,11164000000,vz_up,0.03179330781625638,e_z,0.02709978324678111,False,-0.03339723223775325,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,72,11195000000,vz_up,0.030373112106132163,e_z,0.025293131030329038,False,-0.03190538979631256,False
terminal-ab-7b2626b-17fb31e-20260720T081707Z,tuning\terminal-ab-7b2626b-17fb31e-20260720T081707Z\term_status_live\01_20260720T082329-ccda84d6.csv,73,11211000000,vz_up,0.028583592408805484,e_z,0.02360692229497377,False,-0.030025591529612723,False
