series,config,run,fixture_dir,flight_id,line_no,detection_mono_ns,state_mono_ns,state_detection_dt_s,range_m,true_world_dz_m,center_px_x,center_px_y,cert_status
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,2670,406938020895800,406938002713100,0.018183,4.005312,0.524216,322.500000,210.250000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,2688,406938052419700,406938042423500,0.009996,3.903487,0.495132,322.750000,205.250000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,2702,406938081029900,406938062774900,0.018255,3.864143,0.481657,322.750000,202.000000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,2723,406938122510600,406938102778500,0.019732,3.064903,0.414759,309.889675,200.875870,none
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,2738,406938147165700,406938142568500,0.004597,3.784571,0.313432,322.250000,204.500000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,2765,406938204535900,406938202821900,0.001714,3.669790,0.173310,323.000000,215.250000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,2787,406938244832100,406938242618200,0.002214,3.622069,0.149273,324.000000,230.750000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,2804,406938280469400,406938266538900,0.013931,3.569171,0.173923,325.250000,238.250000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,2824,406938319304900,406938308190800,0.011114,3.493243,0.288463,324.250000,241.750000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,2846,406938356849400,406938347809300,0.009040,3.452718,0.321537,324.500000,238.500000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,2857,406938378591400,406938365924700,0.012667,3.375373,0.235212,323.750000,226.250000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,2875,406938408128800,406938403222500,0.004906,3.316011,0.197856,322.250000,221.250000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,2896,406938448292300,406938442867800,0.005424,3.285528,0.221041,323.250000,216.250000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,2918,406938487638200,406938482655200,0.004983,3.212328,0.160326,322.000000,211.500000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,2931,406938511612200,406938503550300,0.008062,3.152101,0.127102,321.500000,209.250000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,2945,406938541872500,406938529126400,0.012746,3.083437,0.104983,321.250000,208.250000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,2963,406938565723700,406938562404400,0.003319,3.018168,0.100379,321.000000,207.500000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,2976,406938592169600,406938582522500,0.009647,2.918918,0.058657,321.000000,206.250000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,2997,406938632496800,406938622501100,0.009996,2.875302,0.049822,321.750000,206.750000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3018,406938674752400,406938662578000,0.012174,1.988943,0.184430,339.097435,204.270824,none
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3029,406938695528600,406938682557600,0.012971,1.986792,0.199558,338.927704,208.023893,none
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3046,406938725636900,406938722746600,0.002890,1.976471,0.136294,339.091240,208.987408,none
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3056,406938747456200,406938742680200,0.004776,1.971992,0.150766,338.097450,222.387890,none
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3069,406938779667400,406938762422500,0.017245,1.950981,0.193630,334.880920,235.761448,none
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3087,406938812634800,406938802814000,0.009821,1.946622,0.165687,333.391144,240.607315,none
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3106,406938849682200,406938842522200,0.007160,1.924871,0.145723,331.004944,238.049496,none
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3124,406938887130500,406938882425200,0.004705,2.337349,-0.127213,312.500000,233.000000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3145,406938927022200,406938922827500,0.004195,2.274454,-0.147736,310.750000,230.000000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3160,406938961501800,406938950839100,0.010663,2.212537,-0.151194,310.500000,225.250000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3185,406939003777200,406939002542600,0.001235,2.152690,-0.158622,313.250000,216.500000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3200,406939032506500,406939022773100,0.009733,2.084152,-0.201559,316.500000,207.000000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3220,406939069605600,406939062603500,0.007002,2.021173,-0.234125,318.000000,201.250000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3235,406939099289400,406939083798800,0.015491,1.970525,-0.249374,318.250000,194.000000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3253,406939128552900,406939122561200,0.005992,1.896479,-0.300637,320.000000,186.000000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3267,406939156424000,406939143068500,0.013355,1.845408,-0.306042,319.250000,183.750000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3287,406939194720400,406939182616900,0.012103,1.736617,-0.388584,319.750000,174.500000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3306,406939224849300,406939222605400,0.002244,1.688875,-0.427364,315.000000,164.500000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3320,406939253394200,406939242568300,0.010826,1.673619,-0.459039,317.500000,159.250000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3335,406939279989900,406939266692900,0.013297,1.571833,-0.486237,312.000000,158.000000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3355,406939318960800,406939303627300,0.015333,1.560906,-0.480714,320.250000,153.250000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3375,406939351540500,406939342593900,0.008947,1.523640,-0.458898,324.250000,141.250000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3395,406939388789800,406939382462100,0.006328,1.278290,-0.515164,327.377771,130.250122,none
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3413,406939424027800,406939422571300,0.001456,1.416916,-0.546631,327.000000,134.500000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3435,406939482151300,406939462619900,0.019531,1.370806,-0.572334,324.274473,120.527882,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3445,406939507953000,406939506752300,0.001201,1.355902,-0.729542,321.779573,116.390859,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3456,406939535616900,406939522892700,0.012724,1.315931,-0.691813,318.074603,131.485426,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3463,406939546711000,406939542445200,0.004266,1.243962,-0.626929,320.000000,155.250000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3481,406939595757500,406939582453200,0.013304,1.207918,-0.640117,317.868545,130.561825,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3500,406939644565300,406939643326800,0.001239,1.148717,-0.664951,314.534523,119.515040,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3511,406939679720300,406939662368100,0.017352,1.113301,-0.671508,312.935197,114.055591,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3523,406939708295600,406939707582100,0.000714,1.050469,-0.667300,309.974690,109.391111,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3537,406939742951100,406939742400900,0.000550,1.008207,-0.669789,313.500789,103.809642,probation
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3546,406939769647700,406939769271000,0.000377,1.021648,-0.674542,315.118187,102.953227,probation
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3557,406939795166900,406939787006300,0.008161,1.013825,-0.684342,311.837860,97.054615,none
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3572,406939833932700,406939823493000,0.010440,0.999598,-0.671985,311.015789,101.965279,none
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3588,406939879631000,406939865382800,0.014248,0.973564,-0.649954,317.896660,111.171381,none
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3602,406939917533800,406939903278000,0.014256,0.972172,-0.648380,316.092110,111.754485,none
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3616,406939949895400,406939948746900,0.001148,0.953688,-0.630325,320.961260,120.104345,none
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3635,406940000365300,406939982430800,0.017934,0.953364,-0.628680,319.764119,120.949376,none
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3650,406940038489200,406940037144100,0.001345,0.952743,-0.482474,320.873515,120.755763,none
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3664,406940073911300,406940070553900,0.003357,0.954602,-0.234729,320.458356,119.380712,none
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3680,406940112050400,406940102259500,0.009791,0.902495,0.101524,319.500000,92.250000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3691,406940139717000,406940124057000,0.015660,0.902876,0.110443,319.500000,91.000000,certified
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3713,406940199118100,406940196585700,0.002532,0.945443,0.046839,307.820953,150.200932,none
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3727,406940231741100,406940223667700,0.008073,0.936146,0.072453,307.860093,152.317730,none
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3742,406940275019100,406940263422300,0.011597,0.935242,0.047287,329.414160,145.230775,none
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3751,406940304358900,406940282896900,0.021462,0.931572,0.055027,320.440818,154.185593,none
R1f,A,9,20260722T142437-raceprep-r1f-A-run9,20260722T142420-b1a8389a,3770,406940332185100,406940326186100,0.005999,0.931235,0.331218,319.657757,154.121650,none
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,252,407004865250000,407004863542500,0.001708,6.345880,-1.368838,321.250000,173.750000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,266,407004893506600,407004879408700,0.014098,6.387795,-1.363058,321.500000,174.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,270,407004896641600,407004879408700,0.017233,6.387795,-1.363058,321.500000,174.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,276,407004900660400,407004899541900,0.001118,6.387795,-1.363058,321.500000,174.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,279,407004903895900,407004899541900,0.004354,6.387795,-1.363058,321.500000,174.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,284,407004915069700,407004899541900,0.015528,6.143561,-1.356527,321.250000,173.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,309,407004978455100,407004959407300,0.019048,6.143251,-1.356419,321.250000,173.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,317,407004988500200,407004979652400,0.008848,6.143251,-1.356418,321.250000,173.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,331,407005025294800,407005019414600,0.005880,6.143251,-1.350478,321.250000,173.250000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,342,407005057200900,407005039421500,0.017779,6.143251,-1.350500,321.250000,173.250000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,357,407005087334100,407005079505700,0.007828,6.143251,-1.356539,321.250000,173.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,372,407005126759600,407005120102500,0.006657,6.143251,-1.356684,321.250000,173.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,382,407005151579700,407005139755300,0.011824,6.143251,-1.356755,321.250000,173.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,398,407005185203200,407005179405800,0.005797,6.143251,-1.356952,321.250000,173.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,414,407005224513300,407005219425700,0.005088,6.143251,-1.357194,321.250000,173.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,425,407005254024500,407005239635400,0.014389,6.143251,-1.357407,321.250000,173.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,440,407005290868600,407005279422800,0.011446,6.143251,-1.351662,321.250000,173.250000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,454,407005320568700,407005319657200,0.000911,6.141279,-1.345656,321.250000,173.500000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,466,407005354011200,407005339428300,0.014583,6.034587,-1.235445,322.000000,175.500000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,482,407005390588300,407005379599300,0.010989,6.197866,-1.347902,320.750000,172.750000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,497,407005424867300,407005419528300,0.005339,6.128967,-1.265061,321.500000,175.500000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,508,407005451424100,407005439685600,0.011739,6.358764,-1.334638,321.250000,174.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,525,407005494766500,407005479431200,0.015335,6.320087,-1.362252,325.250000,174.250000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,537,407005523307500,407005519806000,0.003501,6.514065,-1.293970,325.750000,180.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,549,407005556793900,407005539481800,0.017312,6.110372,-1.348974,321.250000,171.750000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,565,407005591411100,407005579625600,0.011786,6.033239,-1.318289,322.000000,174.250000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,575,407005619593700,407005599401000,0.020193,5.955123,-1.304091,321.000000,174.250000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,590,407005653953400,407005639667000,0.014286,6.105704,-1.349274,321.500000,173.250000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,606,407005688387800,407005679401900,0.008986,6.105225,-1.343243,321.500000,173.500000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,620,407005723730400,407005719398500,0.004332,6.105704,-1.349253,321.500000,173.250000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,632,407005758953600,407005739504600,0.019449,6.143251,-1.355669,321.250000,173.250000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,646,407005785226700,407005779403600,0.005823,6.143251,-1.355487,321.250000,173.250000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,661,407005821307900,407005819548800,0.001759,6.141279,-1.348821,321.250000,173.500000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,672,407005854547500,407005839663900,0.014884,6.143251,-1.355080,321.250000,173.250000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,688,407005890911300,407005879442300,0.011469,6.143251,-1.354863,321.250000,173.250000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,703,407005926010800,407005919401400,0.006609,6.143251,-1.354651,321.250000,173.250000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,714,407005951554300,407005939416300,0.012138,6.143251,-1.354592,321.250000,173.250000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,730,407005987129800,407005979621400,0.007508,6.143251,-1.360777,321.250000,173.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,744,407006021553800,407006019511900,0.002042,6.143251,-1.361180,321.250000,173.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,757,407006057720400,407006039589100,0.018131,6.143561,-1.361480,321.250000,173.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,772,407006091572700,407006079380500,0.012192,6.143561,-1.361785,321.250000,173.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,782,407006118456500,407006099609400,0.018847,6.143251,-1.362092,321.250000,173.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,797,407006154906200,407006139422800,0.015483,6.143251,-1.362129,321.250000,173.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,813,407006189910600,407006179611700,0.010299,6.143251,-1.362170,321.250000,173.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,827,407006221777600,407006219914100,0.001863,6.143251,-1.362384,321.250000,173.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,840,407006258225500,407006239604700,0.018621,6.142914,-1.359134,321.250000,173.250000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,855,407006293038600,407006279415000,0.013624,6.145940,-1.359854,321.250000,173.250000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,868,407006321742800,407006319397100,0.002346,6.142201,-1.341440,321.250000,174.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,880,407006355280100,407006339609400,0.015671,6.035872,-1.242468,322.250000,175.250000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,895,407006389441800,407006379414200,0.010028,6.251983,-1.310799,320.750000,174.750000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,910,407006423445900,407006419413900,0.004032,6.041103,-1.300257,320.250000,173.750000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,921,407006451672300,407006439596100,0.012076,6.399210,-1.353351,321.500000,174.500000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,936,407006487373200,407006479453900,0.007919,5.977774,-1.255509,324.750000,176.250000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,951,407006520928000,407006519380500,0.001548,6.263164,-1.284295,323.250000,178.500000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,966,407006561252100,407006559783200,0.001469,5.755409,-1.191409,321.500000,176.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,982,407006601994600,407006599460100,0.002534,5.919054,-1.189229,323.000000,178.250000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,992,407006623181900,407006619443900,0.003738,5.998126,-1.241105,319.750000,175.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1004,407006657647900,407006639601100,0.018047,6.052704,-1.287528,321.500000,175.250000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1019,407006687672000,407006679391300,0.008281,6.207641,-1.352587,321.750000,173.750000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1033,407006722356200,407006719423300,0.002933,6.227842,-1.362185,322.000000,173.500000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1046,407006758796500,407006739411200,0.019385,6.090418,-1.252703,321.500000,175.500000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1061,407006790464400,407006779885600,0.010579,6.090418,-1.252468,321.500000,175.500000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1075,407006822609000,407006819386300,0.003223,6.234412,-1.355798,322.000000,173.750000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1087,407006857340200,407006839682000,0.017658,6.034587,-1.235822,322.000000,175.500000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1102,407006891899100,407006879415100,0.012484,6.034587,-1.235446,322.000000,175.500000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1118,407006925892000,407006919956800,0.005935,6.071826,-1.245863,321.250000,175.500000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1128,407006953243800,407006939728100,0.013516,6.090418,-1.250710,321.500000,175.500000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1144,407006991000300,407006979909900,0.011090,5.900981,-1.249438,319.750000,175.750000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1158,407007021936800,407007019400600,0.002536,6.065384,-1.285101,321.250000,175.250000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1169,407007055824800,407007039416000,0.016409,5.905865,-1.282508,319.750000,174.500000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1184,407007093176700,407007079653900,0.013523,5.971266,-1.256660,319.250000,176.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1195,407007118526900,407007099425400,0.019102,5.905865,-1.282327,319.750000,174.500000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1209,407007153079900,407007139611800,0.013468,6.141191,-1.337867,321.250000,173.750000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1226,407007189151900,407007179397400,0.009754,6.141191,-1.337831,321.250000,173.750000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1240,407007223342700,407007219715400,0.003627,6.142201,-1.334979,321.250000,174.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1255,407007262334900,407007259841500,0.002493,6.142201,-1.334948,321.250000,174.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1267,407007288070100,407007279805400,0.008265,5.905865,-1.282305,319.750000,174.500000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1281,407007324121600,407007319852100,0.004269,6.014269,-1.224407,321.500000,176.250000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1293,407007356755600,407007339404500,0.017351,6.229488,-1.297151,321.250000,175.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1309,407007396328200,407007379911100,0.016417,6.435286,-1.366232,321.000000,173.750000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1324,407007424585300,407007419476300,0.005109,6.402605,-1.344335,321.500000,174.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1335,407007456231600,407007439487800,0.016744,6.436643,-1.358335,321.250000,174.250000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1350,407007490990300,407007479771700,0.011219,6.344176,-1.361454,325.250000,174.250000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1364,407007525865800,407007519520700,0.006345,6.408755,-1.321773,321.750000,177.750000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1378,407007559801300,407007559441200,0.000360,6.169194,-1.295108,322.250000,174.500000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1391,407007592523700,407007579492700,0.013031,6.322060,-1.307753,322.250000,175.250000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1404,407007621162300,407007619582200,0.001580,6.282940,-1.304976,321.000000,175.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1416,407007653800100,407007639398900,0.014401,6.214748,-1.291435,321.500000,175.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1432,407007685600300,407007679472800,0.006128,6.394541,-1.351167,321.500000,173.750000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1448,407007729305200,407007719677700,0.009628,6.104896,-1.257414,322.250000,175.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1459,407007758086600,407007739396000,0.018691,6.100946,-1.254341,322.250000,175.250000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1474,407007789191700,407007779419600,0.009772,6.056920,-1.237880,322.500000,176.000000,certified
R1f,B,10,20260722T142555-raceprep-r1f-B-run10,20260722T142532-1d8b4339,1488,407007823724200,407007819460500,0.004264,6.260073,-1.306888,321.500000,174.750000,certified
