source,flight_key,mono_ns,t_rel_s,tau_s,guidance_phase,tau_le_threshold,path
live,flight,212562562000000,5.141,1.3160151229666373,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562578000000,5.157,1.3049736912429384,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562593000000,5.172,1.2782007634242831,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562609000000,5.188,1.2670443153311302,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562640000000,5.219,1.260540745214824,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562656000000,5.235,1.2501445962762214,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562671000000,5.25,1.2390264354528604,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562703000000,5.282,1.2272161043105587,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562718000000,5.297,1.2162490640278936,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562734000000,5.313,1.1876749697640518,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562750000000,5.329,1.1657923074057865,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562781000000,5.36,1.1555412952663595,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562796000000,5.375,1.1970269482699558,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562812000000,5.391,1.187427856478832,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562828000000,5.407,1.16686646399626,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562859000000,5.438,1.1435958008539504,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562875000000,5.454,1.1333192527425522,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562890000000,5.469,1.1159171704017408,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562921000000,5.5,1.0958891046321504,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562937000000,5.516,1.1004368879641409,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562953000000,5.532,1.0811134918862146,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562968000000,5.547,1.0811134918862146,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212563000000000,5.579,0.9045580172965911,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212563015000000,5.594,0.8941821944650563,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212563031000000,5.61,0.8853209231228832,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212755828000000,0.0,1.8643788126977392,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212755843000000,0.015,1.852919522555865,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212755859000000,0.031,1.8910935449619004,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212755890000000,0.062,1.88104690959043,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212755906000000,0.078,1.861031701695974,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212755921000000,0.093,1.8412660981724671,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212755937000000,0.109,1.8308253252875017,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212755968000000,0.14,1.800785592827072,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212755984000000,0.156,1.7911634135814833,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756000000000,0.172,1.7808793662796103,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756031000000,0.203,1.7318361753644331,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756046000000,0.218,1.7205654925146205,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756062000000,0.234,1.7068947635776028,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756078000000,0.25,1.6958127448644231,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756109000000,0.281,1.6853834688755438,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756125000000,0.297,1.674795448224416,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756140000000,0.312,1.6642435687163213,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756156000000,0.328,1.6544236994054566,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756187000000,0.359,1.6623573078954756,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756203000000,0.375,1.6522477909660145,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756218000000,0.39,1.5924582115533554,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756250000000,0.422,1.5827462665082492,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756265000000,0.437,1.5937479448605338,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756281000000,0.453,1.5758732807383664,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756296000000,0.468,1.5673213216019652,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756328000000,0.5,1.5497509850821816,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756343000000,0.515,1.5409709945407424,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756359000000,0.531,1.5327235430815866,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756390000000,0.562,1.4772112780276583,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756406000000,0.578,1.4691251194582922,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756421000000,0.593,1.4518291434588544,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756437000000,0.609,1.4438165949281587,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756468000000,0.64,1.3791001350827343,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756484000000,0.656,1.3613756368838323,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756500000000,0.672,1.3613756368838323,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756531000000,0.703,1.3770697574168678,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756546000000,0.718,1.358866308581645,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756562000000,0.734,1.358866308581645,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756578000000,0.75,1.3369342296592603,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756609000000,0.781,1.3284722869182226,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756625000000,0.797,1.3239964641011737,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756640000000,0.812,1.3154646705278632,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756656000000,0.828,1.2991206317373167,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756687000000,0.859,1.289825760849209,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756703000000,0.875,1.2734170815214363,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756718000000,0.89,1.1870896295621567,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756750000000,0.922,1.1699330462901003,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756765000000,0.937,1.1614130713318964,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756781000000,0.953,1.1352343550320332,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756796000000,0.968,1.1266061020796962,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756828000000,1.0,1.1042328438646172,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756843000000,1.015,1.0954227622969859,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756859000000,1.031,1.0791326070862097,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756890000000,1.062,1.0546097333358684,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756906000000,1.078,1.0464038236642015,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756921000000,1.093,1.037906954382356,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756937000000,1.109,1.027871335468031,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756968000000,1.14,1.0108640630973271,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,212756984000000,1.156,0.996858896043757,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082757-ccda84d6\flight.jsonl
live,flight,210205234000000,0.0,1.3104925074937754,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
live,flight,210205281000000,0.047,1.3025356513629494,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
live,flight,210205312000000,0.078,1.263838762797572,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
live,flight,210205328000000,0.094,1.248666439736914,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
live,flight,210205343000000,0.109,1.2186580646999488,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
live,flight,210205359000000,0.125,1.202201746452597,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
live,flight,210205390000000,0.156,1.166640701983673,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
live,flight,210205406000000,0.172,1.1580180069362214,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
live,flight,210205421000000,0.187,1.1488929215981054,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
live,flight,210205437000000,0.203,1.13145930181129,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
live,flight,210205468000000,0.234,1.1102738949350774,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
live,flight,210205484000000,0.25,1.0703677423130433,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
live,flight,210205500000000,0.266,1.0530553876035387,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
live,flight,210205531000000,0.297,1.0040349486065911,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
live,flight,210205546000000,0.312,1.0040349486065911,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
live,flight,210205562000000,0.328,0.9961499001319868,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
live,flight,210205578000000,0.344,0.9793694261158634,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
live,flight,210205609000000,0.375,0.9743131761335954,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
live,flight,210205625000000,0.391,0.9591716223105122,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
live,flight,210205640000000,0.406,0.9591716223105122,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
live,flight,210205671000000,0.437,0.9395411778036603,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
live,flight,210205687000000,0.453,0.9300567196524603,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
live,flight,210205703000000,0.469,0.9192838018892044,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
live,flight,210205734000000,0.5,0.9093952583272029,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
live,flight,210205750000000,0.516,0.861444908924558,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
live,flight,210205765000000,0.531,0.8505641753740181,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
live,flight,210205781000000,0.547,0.8104152503289339,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
live,flight,210205812000000,0.578,0.8001705111129734,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
live,flight,210205828000000,0.594,0.771007516080765,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-b74cbbf-89ba2cf-20260720T073938Z\terminal_speed1p8\20260720T074516-ccda84d6\flight.jsonl
