series,label,config,run,flight_id,fixture,sample_kind,is_grinding_flight,mono_ns,collision_id,collision_kind,threat_level,impulse,planner_phase,v_body,v_body_x,v_body_y,v_body_z,gate_index_proxy,det_age_s,det_cert,range_z_m,tx_m,ty_cam_m,true_world_dz_m,center_x_px,center_y_px,hit_class,abort_reason,env_hits_total,gate_clips_total,gates_passed,duration_s
r1b,r1b-B-run4,B,4,20260722T035636-af44e079,20260722T035702-raceprep-r1b-B-run4,collision,False,369280033808800,1002,environment,1,0.05081577226519585,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0179551,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=8.8),17,0,0,15.995997000019997
r1b,r1b-B-run4,B,4,20260722T035636-af44e079,20260722T035702-raceprep-r1b-B-run4,collision,False,369280044439000,1002,environment,1,0.026406824588775635,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0285853,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=8.8),17,0,0,15.995997000019997
r1b,r1b-B-run4,B,4,20260722T035636-af44e079,20260722T035702-raceprep-r1b-B-run4,collision,False,369280044467500,1002,environment,1,0.026031753048300743,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0286138,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=8.8),17,0,0,15.995997000019997
r1b,r1b-B-run4,B,4,20260722T035636-af44e079,20260722T035702-raceprep-r1b-B-run4,collision,False,369280048059600,1002,environment,1,0.01631934568285942,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0322059,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=8.8),17,0,0,15.995997000019997
r1b,r1b-B-run4,B,4,20260722T035636-af44e079,20260722T035702-raceprep-r1b-B-run4,collision,False,369280054766700,1002,environment,1,0.03776000067591667,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0026256,certified,17.311328333809815,0.8893952764534916,-4.865353325982406,-7.275839111789506,336.0,255.75,env_FAR_STRUCTURE_or_hangar,environment collision (impulse=8.8),17,0,0,15.995997000019997
r1b,r1b-B-run4,B,4,20260722T035636-af44e079,20260722T035702-raceprep-r1b-B-run4,collision,False,369280061686900,1002,environment,1,0.032413531094789505,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0095458,certified,17.311328333809815,0.8893952764534916,-4.865353325982406,-6.96535566359146,336.0,255.75,env_FAR_STRUCTURE_or_hangar,environment collision (impulse=8.8),17,0,0,15.995997000019997
r1b,r1b-B-run4,B,4,20260722T035636-af44e079,20260722T035702-raceprep-r1b-B-run4,collision,False,369280068590600,1002,environment,1,0.026744909584522247,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0164495,certified,17.311328333809815,0.8893952764534916,-4.865353325982406,-6.96535566359146,336.0,255.75,env_FAR_STRUCTURE_or_hangar,environment collision (impulse=8.8),17,0,0,15.995997000019997
r1b,r1b-B-run4,B,4,20260722T035636-af44e079,20260722T035702-raceprep-r1b-B-run4,collision,False,369280079282500,1002,environment,1,0.012082546949386597,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0271414,certified,17.311328333809815,0.8893952764534916,-4.865353325982406,-5.9907448207263485,336.0,255.75,env_FAR_STRUCTURE_or_hangar,environment collision (impulse=8.8),17,0,0,15.995997000019997
r1b,r1b-B-run4,B,4,20260722T035636-af44e079,20260722T035702-raceprep-r1b-B-run4,collision,False,369280079360400,1002,environment,1,0.00832540262490511,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0272193,certified,17.311328333809815,0.8893952764534916,-4.865353325982406,-5.9907448207263485,336.0,255.75,env_FAR_STRUCTURE_or_hangar,environment collision (impulse=8.8),17,0,0,15.995997000019997
r1b,r1b-B-run4,B,4,20260722T035636-af44e079,20260722T035702-raceprep-r1b-B-run4,collision,False,369284752588000,1002,environment,2,8.838188171386719,approach,"[1.8138652065126704, 0.07195523805890544, -2.9954122900418776]",1.8138652065126704,0.07195523805890544,-2.9954122900418776,0,,,2.4192259726494614,0.05330922357461149,-2.6584955748429633,-1.3118413524921848,327.0514088955457,-171.64907849351,env_NO_GATE_IN_VIEW,environment collision (impulse=8.8),17,0,0,15.995997000019997
r1b,r1b-B-run4,B,4,20260722T035636-af44e079,20260722T035702-raceprep-r1b-B-run4,abort_collision,False,369284752588000,1002,environment,2,8.838188171386719,approach,"[1.8138652065126704, 0.07195523805890544, -2.9954122900418776]",1.8138652065126704,0.07195523805890544,-2.9954122900418776,0,,,2.4192259726494614,0.05330922357461149,-2.6584955748429633,-1.3118413524921848,327.0514088955457,-171.64907849351,env_NO_GATE_IN_VIEW,environment collision (impulse=8.8),17,0,0,15.995997000019997
r1b,r1b-A-run5,A,5,20260722T035756-49b2dfca,20260722T035813-raceprep-r1b-A-run5,collision,False,369355984177300,1001,gate,2,2.706228256225586,retreat,"[-1.2, 0.0, -0.2]",-1.2,0.0,-0.2,0,0.0106315,certified,7.209899460186713,3.686104403384135,-2.3404167515799954,-0.26254338703121616,478.25,241.75,gate_OPENING_or_UNSPECIFIED,gate clip budget exceeded (11),0,11,0,7.66398820001632
r1b,r1b-A-run5,A,5,20260722T035756-49b2dfca,20260722T035813-raceprep-r1b-A-run5,collision,False,369355996495000,1001,gate,1,0.1914863884449005,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0229492,certified,7.209899460186713,3.686104403384135,-2.3404167515799954,-0.2647905371104189,478.25,241.75,gate_OPENING_or_UNSPECIFIED,gate clip budget exceeded (11),0,11,0,7.66398820001632
r1b,r1b-A-run5,A,5,20260722T035756-49b2dfca,20260722T035813-raceprep-r1b-A-run5,collision,False,369355996530700,1001,gate,1,0.6363719701766968,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0229849,certified,7.209899460186713,3.686104403384135,-2.3404167515799954,-0.2647905371104189,478.25,241.75,gate_OPENING_or_UNSPECIFIED,gate clip budget exceeded (11),0,11,0,7.66398820001632
r1b,r1b-A-run5,A,5,20260722T035756-49b2dfca,20260722T035813-raceprep-r1b-A-run5,collision,False,369355998935100,1001,gate,1,0.06243261322379112,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0253893,certified,7.209899460186713,3.686104403384135,-2.3404167515799954,-0.2647905371104189,478.25,241.75,gate_OPENING_or_UNSPECIFIED,gate clip budget exceeded (11),0,11,0,7.66398820001632
r1b,r1b-A-run5,A,5,20260722T035756-49b2dfca,20260722T035813-raceprep-r1b-A-run5,collision,False,369356379809800,1001,gate,1,0.667396068572998,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0124106,none,,,,,,,gate_OPENING_or_UNSPECIFIED,gate clip budget exceeded (11),0,11,0,7.66398820001632
r1b,r1b-A-run5,A,5,20260722T035756-49b2dfca,20260722T035813-raceprep-r1b-A-run5,collision,False,369356386506900,1001,gate,1,0.37076109647750854,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0191077,none,,,,,,,gate_OPENING_or_UNSPECIFIED,gate clip budget exceeded (11),0,11,0,7.66398820001632
r1b,r1b-A-run5,A,5,20260722T035756-49b2dfca,20260722T035813-raceprep-r1b-A-run5,collision,False,369356397160600,1001,gate,1,0.08674435317516327,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0297614,none,,,,,,,gate_OPENING_or_UNSPECIFIED,gate clip budget exceeded (11),0,11,0,7.66398820001632
r1b,r1b-A-run5,A,5,20260722T035756-49b2dfca,20260722T035813-raceprep-r1b-A-run5,collision,False,369356397192800,1001,gate,1,0.04476585239171982,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0297936,none,,,,,,,gate_OPENING_or_UNSPECIFIED,gate clip budget exceeded (11),0,11,0,7.66398820001632
r1b,r1b-A-run5,A,5,20260722T035756-49b2dfca,20260722T035813-raceprep-r1b-A-run5,collision,False,369356400503800,1001,gate,1,0.028498029336333275,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0331046,none,,,,,,,gate_OPENING_or_UNSPECIFIED,gate clip budget exceeded (11),0,11,0,7.66398820001632
r1b,r1b-A-run5,A,5,20260722T035756-49b2dfca,20260722T035813-raceprep-r1b-A-run5,collision,False,369356407434500,1001,gate,1,0.08679983019828796,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0400353,none,,,,,,,gate_OPENING_or_UNSPECIFIED,gate clip budget exceeded (11),0,11,0,7.66398820001632
r1b,r1b-A-run5,A,5,20260722T035756-49b2dfca,20260722T035813-raceprep-r1b-A-run5,collision,False,369356414224400,1001,gate,1,0.07601366192102432,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0468252,none,,,,,,,gate_OPENING_or_UNSPECIFIED,gate clip budget exceeded (11),0,11,0,7.66398820001632
r1b,r1b-A-run5,A,5,20260722T035756-49b2dfca,20260722T035813-raceprep-r1b-A-run5,abort_collision,False,369356414224400,1001,gate,1,0.07601366192102432,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0468252,none,,,,,,,gate_OPENING_or_UNSPECIFIED,gate clip budget exceeded (11),0,11,0,7.66398820001632
r1b,r1b-B-run6,B,6,20260722T035907-af44e079,20260722T035929-raceprep-r1b-B-run6,collision,False,369427292337200,1001,gate,1,0.17916905879974365,retreat,"[-1.2, 0.0, -0.2]",-1.2,0.0,-0.2,0,0.0143189,none,0.808789787642506,0.29257754541244746,-0.5077551606173891,-0.2158643594140699,437.6495207666193,273.53645429683013,gate_OPENING_or_UNSPECIFIED,environment collision (impulse=4.2),19,6,0,12.275984500010964
r1b,r1b-B-run6,B,6,20260722T035907-af44e079,20260722T035929-raceprep-r1b-B-run6,collision,False,369427295519100,1001,gate,2,3.780932903289795,retreat,"[-1.2, 0.0, -0.2]",-1.2,0.0,-0.2,0,0.0175008,none,0.808789787642506,0.29257754541244746,-0.5077551606173891,-0.2158643594140699,437.6495207666193,273.53645429683013,gate_OPENING_or_UNSPECIFIED,environment collision (impulse=4.2),19,6,0,12.275984500010964
r1b,r1b-B-run6,B,6,20260722T035907-af44e079,20260722T035929-raceprep-r1b-B-run6,collision,False,369427511853700,1001,gate,1,0.7424139976501465,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0114998,certified,1.275530709541275,0.7119126346403087,-0.619401749514441,0.4923419554333238,478.5,157.0,gate_TOP_bar,environment collision (impulse=4.2),19,6,0,12.275984500010964
r1b,r1b-B-run6,B,6,20260722T035907-af44e079,20260722T035929-raceprep-r1b-B-run6,collision,False,369427528210700,1001,gate,1,0.6159135103225708,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0278568,certified,1.275530709541275,0.7119126346403087,-0.619401749514441,0.45817294578497303,478.5,157.0,gate_TOP_bar,environment collision (impulse=4.2),19,6,0,12.275984500010964
r1b,r1b-B-run6,B,6,20260722T035907-af44e079,20260722T035929-raceprep-r1b-B-run6,collision,False,369427605904700,1001,gate,1,0.0333632156252861,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0074452,certified,1.2516721091173495,0.7806901575402678,-0.7738052059627742,1.1668364078078652,508.75,125.25,gate_TOP_or_BANNER,environment collision (impulse=4.2),19,6,0,12.275984500010964
r1b,r1b-B-run6,B,6,20260722T035907-af44e079,20260722T035929-raceprep-r1b-B-run6,collision,False,369427607765500,1001,gate,1,0.4915960133075714,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.009306,certified,1.2516721091173495,0.7806901575402678,-0.7738052059627742,1.0613785852037363,508.75,125.25,gate_TOP_or_BANNER,environment collision (impulse=4.2),19,6,0,12.275984500010964
r1b,r1b-B-run6,B,6,20260722T035907-af44e079,20260722T035929-raceprep-r1b-B-run6,collision,False,369430940679500,1002,environment,1,0.7348049283027649,search,"[0.0, 0.0, -0.0]",0.0,0.0,-0.0,0,0.0125634,certified,2.509011674332149,-3.079226305594221,-2.784321592217825,-2.4745660672733645,42.75,65.25,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=4.2),19,6,0,12.275984500010964
r1b,r1b-B-run6,B,6,20260722T035907-af44e079,20260722T035929-raceprep-r1b-B-run6,collision,False,369430975296900,1002,environment,1,0.06641089916229248,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0109967,certified,2.325355725871686,-2.514672749444003,-2.4809601990589742,-2.9038407646603304,69.0,68.5,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=4.2),19,6,0,12.275984500010964
r1b,r1b-B-run6,B,6,20260722T035907-af44e079,20260722T035929-raceprep-r1b-B-run6,collision,False,369430982317900,1002,environment,1,0.04638569802045822,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0180177,certified,2.325355725871686,-2.514672749444003,-2.4809601990589742,-2.9038407646603304,69.0,68.5,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=4.2),19,6,0,12.275984500010964
r1b,r1b-B-run6,B,6,20260722T035907-af44e079,20260722T035929-raceprep-r1b-B-run6,collision,False,369430992685600,1002,environment,1,0.03568921610713005,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0283854,certified,2.325355725871686,-2.514672749444003,-2.4809601990589742,-3.1928616420687073,69.0,68.5,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=4.2),19,6,0,12.275984500010964
r1b,r1b-B-run6,B,6,20260722T035907-af44e079,20260722T035929-raceprep-r1b-B-run6,collision,False,369430992715800,1002,environment,1,0.03043236956000328,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0284156,certified,2.325355725871686,-2.514672749444003,-2.4809601990589742,-3.1928616420687073,69.0,68.5,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=4.2),19,6,0,12.275984500010964
r1b,r1b-B-run6,B,6,20260722T035907-af44e079,20260722T035929-raceprep-r1b-B-run6,collision,False,369430996019600,1002,environment,1,0.12032292038202286,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0317194,certified,2.325355725871686,-2.514672749444003,-2.4809601990589742,-3.1928616420687073,69.0,68.5,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=4.2),19,6,0,12.275984500010964
r1b,r1b-B-run6,B,6,20260722T035907-af44e079,20260722T035929-raceprep-r1b-B-run6,collision,False,369431009864400,1002,environment,1,0.9116942286491394,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0455642,certified,2.325355725871686,-2.514672749444003,-2.4809601990589742,-3.1119339317666888,69.0,68.5,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=4.2),19,6,0,12.275984500010964
r1b,r1b-B-run6,B,6,20260722T035907-af44e079,20260722T035929-raceprep-r1b-B-run6,collision,False,369431037650700,1002,environment,1,0.09227880090475082,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0054194,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=4.2),19,6,0,12.275984500010964
r1b,r1b-B-run6,B,6,20260722T035907-af44e079,20260722T035929-raceprep-r1b-B-run6,collision,False,369431044811800,1002,environment,1,0.08967725187540054,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0125805,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=4.2),19,6,0,12.275984500010964
r1b,r1b-B-run6,B,6,20260722T035907-af44e079,20260722T035929-raceprep-r1b-B-run6,collision,False,369431062189100,1002,environment,1,0.05065029859542847,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0299578,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=4.2),19,6,0,12.275984500010964
r1b,r1b-B-run6,B,6,20260722T035907-af44e079,20260722T035929-raceprep-r1b-B-run6,collision,False,369431062220900,1002,environment,1,0.09917912632226944,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0299896,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=4.2),19,6,0,12.275984500010964
r1b,r1b-B-run6,B,6,20260722T035907-af44e079,20260722T035929-raceprep-r1b-B-run6,collision,False,369431072424100,1002,environment,1,0.07250045984983444,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0045658,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=4.2),19,6,0,12.275984500010964
r1b,r1b-B-run6,B,6,20260722T035907-af44e079,20260722T035929-raceprep-r1b-B-run6,collision,False,369431079364100,1002,environment,1,0.09736469388008118,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0115058,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=4.2),19,6,0,12.275984500010964
r1b,r1b-B-run6,B,6,20260722T035907-af44e079,20260722T035929-raceprep-r1b-B-run6,collision,False,369431089773200,1002,environment,1,0.01883825846016407,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0219149,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=4.2),19,6,0,12.275984500010964
r1b,r1b-B-run6,B,6,20260722T035907-af44e079,20260722T035929-raceprep-r1b-B-run6,collision,False,369431089858000,1002,environment,1,0.01627241261303425,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0219997,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=4.2),19,6,0,12.275984500010964
r1b,r1b-B-run6,B,6,20260722T035907-af44e079,20260722T035929-raceprep-r1b-B-run6,collision,False,369431912444500,1002,environment,1,0.08711746335029602,search,"[0.0, 0.0, -0.0]",0.0,0.0,-0.0,0,0.0114554,none,14.668492760606657,-9.324889326887863,-5.216769128152831,-1.365807431737697,116.57319717143821,66.19375226525558,env_FAR_STRUCTURE_or_hangar,environment collision (impulse=4.2),19,6,0,12.275984500010964
r1b,r1b-B-run6,B,6,20260722T035907-af44e079,20260722T035929-raceprep-r1b-B-run6,collision,False,369431923120900,1002,environment,1,0.07233425974845886,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0221318,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=4.2),19,6,0,12.275984500010964
r1b,r1b-B-run6,B,6,20260722T035907-af44e079,20260722T035929-raceprep-r1b-B-run6,collision,False,369431923148800,1002,environment,1,0.6429226398468018,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0221597,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=4.2),19,6,0,12.275984500010964
r1b,r1b-B-run6,B,6,20260722T035907-af44e079,20260722T035929-raceprep-r1b-B-run6,collision,False,369432336121600,1002,environment,2,4.206220626831055,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0706499,none,21.584775623706555,2.3346296738211274,1.1727864355623885,10.465084823555983,354.6115015808754,197.38686868571298,env_FAR_STRUCTURE_or_hangar,environment collision (impulse=4.2),19,6,0,12.275984500010964
r1b,r1b-B-run6,B,6,20260722T035907-af44e079,20260722T035929-raceprep-r1b-B-run6,abort_collision,False,369432336121600,1002,environment,2,4.206220626831055,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0706499,none,21.584775623706555,2.3346296738211274,1.1727864355623885,10.465084823555983,354.6115015808754,197.38686868571298,env_FAR_STRUCTURE_or_hangar,environment collision (impulse=4.2),19,6,0,12.275984500010964
r1b,r1b-A-run7,A,7,20260722T040023-49b2dfca,20260722T040042-raceprep-r1b-A-run7,collision,False,369505213049700,1002,environment,2,1.2074652910232544,commit,"[0.8039818741822771, -1.1174628992838924, -0.35]",0.8039818741822771,-1.1174628992838924,-0.35,0,0.0751194,none,2.47369720579649,-1.5921335656526334,-4.392353179468535,0.03374481909425908,114.03997392445709,-388.1992986596621,env_NEAR_STRUCTURE_unspecified,environment collision (impulse=1.2),1,0,0,9.372192799986806
r1b,r1b-A-run7,A,7,20260722T040023-49b2dfca,20260722T040042-raceprep-r1b-A-run7,abort_collision,False,369505213049700,1002,environment,2,1.2074652910232544,commit,"[0.8039818741822771, -1.1174628992838924, -0.35]",0.8039818741822771,-1.1174628992838924,-0.35,0,0.0751194,none,2.47369720579649,-1.5921335656526334,-4.392353179468535,0.03374481909425908,114.03997392445709,-388.1992986596621,env_NEAR_STRUCTURE_unspecified,environment collision (impulse=1.2),1,0,0,9.372192799986806
r1b,r1b-B-run8,B,8,20260722T040136-af44e079,20260722T040157-raceprep-r1b-B-run8,collision,False,369580259949900,1002,environment,2,8.568672180175781,search,"[0.0, 0.0, -0.0]",0.0,0.0,-0.0,0,,,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=8.6),1,0,0,11.60399419994792
r1b,r1b-B-run8,B,8,20260722T040136-af44e079,20260722T040157-raceprep-r1b-B-run8,abort_collision,False,369580259949900,1002,environment,2,8.568672180175781,search,"[0.0, 0.0, -0.0]",0.0,0.0,-0.0,0,,,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=8.6),1,0,0,11.60399419994792
r1b,r1b-A-run9,A,9,20260722T040251-49b2dfca,20260722T040309-raceprep-r1b-A-run9,collision,False,369652413182100,1002,environment,2,3.5206756591796875,retreat,"[-1.2, 0.0, -0.2]",-1.2,0.0,-0.2,0,0.0076666,certified,2.7034756635399453,-0.38281698870465486,-1.7253159746863376,-1.0309792914297333,289.25,157.0,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=3.5),1,0,0,9.235305500042159
r1b,r1b-A-run9,A,9,20260722T040251-49b2dfca,20260722T040309-raceprep-r1b-A-run9,abort_collision,False,369652413182100,1002,environment,2,3.5206756591796875,retreat,"[-1.2, 0.0, -0.2]",-1.2,0.0,-0.2,0,0.0076666,certified,2.7034756635399453,-0.38281698870465486,-1.7253159746863376,-1.0309792914297333,289.25,157.0,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=3.5),1,0,0,9.235305500042159
r1b,r1b-B-run10,B,10,20260722T040403-af44e079,20260722T040441-raceprep-r1b-B-run10,collision,False,369743420092800,1002,environment,1,0.8861883878707886,approach,"[2.9624739937372184, 0.9334443638252501, -1.1355036403138252]",2.9624739937372184,0.9334443638252501,-1.1355036403138252,0,0.0278454,certified,20.098185728888414,-5.5357615377713785,-1.1001132116364525,-8.912289547893513,222.0,335.5,env_FAR_STRUCTURE_or_hangar,environment collision (impulse=1.2),3,0,0,27.956005999993067
r1b,r1b-B-run10,B,10,20260722T040403-af44e079,20260722T040441-raceprep-r1b-B-run10,collision,False,369743420128000,1002,environment,1,0.573021650314331,approach,"[2.9624739937372184, 0.9334443638252501, -1.1355036403138252]",2.9624739937372184,0.9334443638252501,-1.1355036403138252,0,0.0278806,certified,20.098185728888414,-5.5357615377713785,-1.1001132116364525,-8.912289547893513,222.0,335.5,env_FAR_STRUCTURE_or_hangar,environment collision (impulse=1.2),3,0,0,27.956005999993067
r1b,r1b-B-run10,B,10,20260722T040403-af44e079,20260722T040441-raceprep-r1b-B-run10,collision,False,369743429728200,1002,environment,2,1.1686694622039795,approach,"[2.9624739937372184, 0.9334443638252501, -1.1355036403138252]",2.9624739937372184,0.9334443638252501,-1.1355036403138252,0,0.003947,certified,20.568759365208166,-6.354988398031073,-1.7077728909610648,-9.788736339229876,211.75,324.5,env_FAR_STRUCTURE_or_hangar,environment collision (impulse=1.2),3,0,0,27.956005999993067
r1b,r1b-B-run10,B,10,20260722T040403-af44e079,20260722T040441-raceprep-r1b-B-run10,abort_collision,False,369743429728200,1002,environment,2,1.1686694622039795,approach,"[2.9624739937372184, 0.9334443638252501, -1.1355036403138252]",2.9624739937372184,0.9334443638252501,-1.1355036403138252,0,0.003947,certified,20.568759365208166,-6.354988398031073,-1.7077728909610648,-9.788736339229876,211.75,324.5,env_FAR_STRUCTURE_or_hangar,environment collision (impulse=1.2),3,0,0,27.956005999993067
r1c,r1c-A-run1,A,1,20260722T045939-25254d82,20260722T050003-raceprep-r1c-A-run1,collision,False,373065006651700,1001,gate,2,3.961764335632324,retreat,"[-1.2, 0.0, -0.2]",-1.2,0.0,-0.2,0,0.0249482,certified,1.145658939524909,1.1640213342874206,-0.7612202471436835,-0.9833905888151698,576.25,179.5,gate_BOTTOM_bar,gate clip budget exceeded (11),0,11,0,14.73201410000911
r1c,r1c-A-run1,A,1,20260722T045939-25254d82,20260722T050003-raceprep-r1c-A-run1,collision,False,373065973866900,1001,gate,1,0.8413228392601013,commit,"[1.2376150762459068, 0.9449148399484, -2.060691348519616]",1.2376150762459068,0.9449148399484,-2.060691348519616,0,0.0313792,certified,1.2327569231608067,-0.8022001569856457,-0.5025683698177323,-0.21928436199840265,142.25,178.25,gate_SIDE_bar,gate clip budget exceeded (11),0,11,0,14.73201410000911
r1c,r1c-A-run1,A,1,20260722T045939-25254d82,20260722T050003-raceprep-r1c-A-run1,collision,False,373065994865800,1001,gate,1,0.013278651051223278,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0171948,certified,1.252839770127717,-0.7859478528526629,-0.5814606958479474,-0.28526776065795095,148.75,172.25,gate_SIDE_bar,gate clip budget exceeded (11),0,11,0,14.73201410000911
r1c,r1c-A-run1,A,1,20260722T045939-25254d82,20260722T050003-raceprep-r1c-A-run1,collision,False,373066006378000,1001,gate,1,0.14717216789722443,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.028707,certified,1.252839770127717,-0.7859478528526629,-0.5814606958479474,0.06756890088521936,148.75,172.25,gate_SIDE_bar,gate clip budget exceeded (11),0,11,0,14.73201410000911
r1c,r1c-A-run1,A,1,20260722T045939-25254d82,20260722T050003-raceprep-r1c-A-run1,collision,False,373066006689600,1001,gate,1,0.08252580463886261,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0290186,certified,1.252839770127717,-0.7859478528526629,-0.5814606958479474,0.06756890088521936,148.75,172.25,gate_SIDE_bar,gate clip budget exceeded (11),0,11,0,14.73201410000911
r1c,r1c-A-run1,A,1,20260722T045939-25254d82,20260722T050003-raceprep-r1c-A-run1,collision,False,373066008785600,1001,gate,1,0.020906507968902588,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0311146,certified,1.252839770127717,-0.7859478528526629,-0.5814606958479474,0.06756890088521936,148.75,172.25,gate_SIDE_bar,gate clip budget exceeded (11),0,11,0,14.73201410000911
r1c,r1c-A-run1,A,1,20260722T045939-25254d82,20260722T050003-raceprep-r1c-A-run1,collision,False,373066015744300,1001,gate,1,0.11159013211727142,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0380733,certified,1.252839770127717,-0.7859478528526629,-0.5814606958479474,0.06756890088521936,148.75,172.25,gate_SIDE_bar,gate clip budget exceeded (11),0,11,0,14.73201410000911
r1c,r1c-A-run1,A,1,20260722T045939-25254d82,20260722T050003-raceprep-r1c-A-run1,collision,False,373066022587000,1001,gate,1,0.08407548069953918,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0050683,certified,1.2319559007357201,-0.3935667324079232,-0.5181257986674518,0.22546542117900464,196.0,165.75,gate_OPENING_or_UNSPECIFIED,gate clip budget exceeded (11),0,11,0,14.73201410000911
r1c,r1c-A-run1,A,1,20260722T045939-25254d82,20260722T050003-raceprep-r1c-A-run1,collision,False,373066034256100,1001,gate,1,0.07139277458190918,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0167374,certified,1.2319559007357201,-0.3935667324079232,-0.5181257986674518,0.46480144285215685,196.0,165.75,gate_TOP_bar,gate clip budget exceeded (11),0,11,0,14.73201410000911
