diagnostic_only,computation_commit,checkpoint_evidence_commit,report_generator_commit,criterion_commit,creation_time_utc,source_checkpoint_dir,input_manifest_path,input_manifest_sha256,cluster_id,cut_id,frame_id,feature_ts_ns,age_s,era,recording_regime,owner_state,command_regime,v_ref_oracle_mps,v_latch_true_mps,recorded_legacy_applied_vertical_mps,r_v_before_no_legacy_mps,r_v_after_recorded_legacy_mps,after_matches_checkpoint,plant_signal
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071112-cd18c5fb:A1,20260720T071112-cd18c5fb:A1:cut02,308,1784531480298793200,0.20118093490600586,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,authority_limited,-0.9512867070147852,-1.4728640200127274,0.0,0.5215773129979422,0.5215773129979422,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071112-cd18c5fb:A1,20260720T071112-cd18c5fb:A1:cut03,303,1784531480132076000,0.0,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,authority_limited,-1.1305189792278512,-1.2782267223614459,0.0,0.1477077431335947,0.1477077431335947,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071112-cd18c5fb:A1,20260720T071112-cd18c5fb:A1:cut03,304,1784531480159929900,0.027853727340698242,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,authority_limited,-1.0456058132370538,-1.2782267223614459,0.0,0.23262090912439204,0.23262090912439204,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071112-cd18c5fb:A1,20260720T071112-cd18c5fb:A1:cut03,306,1784531480229388300,0.09731221199035645,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,authority_limited,-0.9296575408584484,-1.2782267223614459,0.0,0.3485691815029974,0.3485691815029974,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071112-cd18c5fb:A1,20260720T071112-cd18c5fb:A1:cut03,308,1784531480298793200,0.1667172908782959,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,authority_limited,-0.9296575408584484,-1.2782267223614459,0.0,0.3485691815029974,0.3485691815029974,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071112-cd18c5fb:A1,20260720T071112-cd18c5fb:A1:cut04,304,1784531480159929900,0.0,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,authority_limited,-0.9461913042956132,-1.3036138179459074,0.0,0.3574225136502942,0.3574225136502942,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071112-cd18c5fb:A1,20260720T071112-cd18c5fb:A1:cut04,306,1784531480229388300,0.0694584846496582,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,authority_limited,-0.8622814488806385,-1.3036138179459074,0.0,0.44133236906526885,0.44133236906526885,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071112-cd18c5fb:A1,20260720T071112-cd18c5fb:A1:cut04,308,1784531480298793200,0.13886356353759766,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,authority_limited,-0.8622814488806385,-1.3036138179459074,0.0,0.44133236906526885,0.44133236906526885,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071112-cd18c5fb:A1,20260720T071112-cd18c5fb:A1:cut05,306,1784531480229388300,0.03473234176635742,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,authority_limited,-0.7214801185532611,-1.3399176769780243,0.0,0.6184375584247632,0.6184375584247632,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071112-cd18c5fb:A1,20260720T071112-cd18c5fb:A1:cut05,308,1784531480298793200,0.10413742065429688,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,authority_limited,-0.7214801185532611,-1.3399176769780243,0.0,0.6184375584247632,0.6184375584247632,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1:cut01,261,1784531619463254600,0.0,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,authority_limited,-0.0,-0.0,0.0,0.0,-0.0,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1:cut01,266,1784531619629984000,0.16672945022583008,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,authority_limited,-0.0,-0.0,-0.1427826249721484,0.0,0.1427826249721484,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1:cut01,267,1784531619664671400,0.2014169692993164,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,authority_limited,-0.0,-0.0,-0.17134789054451716,0.0,0.17134789054451716,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1:cut01,268,1784531619699272900,0.23601841926574707,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,authority_limited,-0.0,-0.0,-0.2156242427274978,0.0,0.2156242427274978,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1:cut01,269,1784531619734049700,0.2707953453063965,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,authority_limited,-0.0,-0.0,-0.15849628234097762,0.0,0.15849628234097762,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1:cut01,270,1784531619761861800,0.29860734939575195,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,authority_limited,-0.0,-0.0,-0.13677566822590825,0.0,0.13677566822590825,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1:cut01,271,1784531619797060100,0.33380556106567383,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,authority_limited,-0.0,-0.0,-0.19266591547265902,0.0,0.19266591547265902,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1:cut01,273,1784531619865962700,0.4027082920074463,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,authority_limited,-0.0,-0.0,-0.18209874302780202,0.0,0.18209874302780202,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1:cut01,274,1784531619900773400,0.437518835067749,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,authority_limited,-0.0,-0.0,-0.17344898656865454,0.0,0.17344898656865454,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1:cut01,275,1784531619928608400,0.46535396575927734,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,authority_limited,-0.0,-0.0,-0.20064261559641317,0.0,0.20064261559641317,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1:cut01,276,1784531619963246600,0.49999213218688965,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,authority_limited,-0.0,-0.0,-0.23511951763348765,0.0,0.23511951763348765,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1:cut01,277,1784531619997923900,0.5346693992614746,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,authority_limited,-0.0,-0.0,-0.23068570844179137,0.0,0.23068570844179137,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1:cut02,266,1784531619629984000,0.0,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,flat_no_ff,-0.0,-0.0,0.0,0.0,-0.0,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1:cut02,267,1784531619664671400,0.03468751907348633,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,down,-0.0,-0.0,-0.028565265572368798,0.0,0.028565265572368798,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1:cut02,268,1784531619699272900,0.06928896903991699,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,down,-0.0,-0.0,-0.07284161775534945,0.0,0.07284161775534945,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1:cut02,269,1784531619734049700,0.1040658950805664,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,flat_no_ff,-0.0,-0.0,-0.01571365736882925,0.0,0.01571365736882925,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1:cut02,270,1784531619761861800,0.13187789916992188,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,flat_no_ff,-0.0,-0.0,0.006006956746240133,0.0,-0.006006956746240133,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1:cut02,271,1784531619797060100,0.16707611083984375,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,down,-0.0,-0.0,-0.049883290500510644,0.0,0.049883290500510644,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1:cut02,273,1784531619865962700,0.2359788417816162,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,down,-0.0,-0.0,-0.03931611805565364,0.0,0.03931611805565364,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1:cut02,274,1784531619900773400,0.27078938484191895,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,down,-0.0,-0.0,-0.03066636159650618,0.0,0.03066636159650618,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1:cut02,275,1784531619928608400,0.29862451553344727,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,down,-0.0,-0.0,-0.05785999062426481,0.0,0.05785999062426481,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1:cut02,276,1784531619963246600,0.33326268196105957,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,down,-0.0,-0.0,-0.09233689266133929,0.0,0.09233689266133929,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1:cut02,277,1784531619997923900,0.36793994903564453,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,down,-0.0,-0.0,-0.087903083469643,0.0,0.087903083469643,True,rate_feed_forward_mps
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1:cut03,267,1784531619664671400,0.0,phase6l,terminal_live,terminal_era_not_physical_TERM_asserted,flat_no_ff,-0.0,-0.0,0.0,0.0,-0.0,True,rate_feed_forward_mps
